"ts","Relative_CH_CorrectSphereArea_j","Relative_CH_CorrectSphereArea_spline_211"
112.653055555556,8.03042635892559,8.91891403532436
113.653055555556,7.98894409096027,8.91646936556057
114.653055555556,7.9498298283429,8.91638789619932
115.653055555556,7.9131538758242,8.91855951600886
116.653055555556,7.87898653815483,8.92287411375742
117.653055555556,7.84739812008548,8.92922157821324
118.653055555556,7.81845892636684,8.93749179814455
119.653055555556,7.79223926174959,8.9475746623196
120.653055555556,7.76880943098442,8.9593600595066
121.653055555556,7.74823973882202,8.97273787847381
122.653055555556,7.73060049001306,8.98759800798945
123.653055555556,7.71596198930824,9.00383033682176
124.653055555556,7.70439454145823,9.02132475373899
125.653055555556,7.69595410352018,9.03997114750935
126.653055555556,7.69054922979925,9.0596594069011
127.653055555556,7.68800184019726,9.08027942068246
128.653055555556,7.68813274742299,9.10172107762167
129.653055555556,7.69076276418525,9.12387426648696
130.653055555556,7.69571270319282,9.14662887604658
131.653055555556,7.7028033771545,9.16987479506876
132.653055555556,7.71185559877908,9.19350191232173
133.653055555556,7.72269018077536,9.21740011657374
134.653055555556,7.73512793585213,9.241459296593
135.653055555556,7.74898967671819,9.26556934114777
136.653055555556,7.76409621608232,9.28962013900628
137.653055555556,7.78026836665333,9.31350157893676
138.653055555556,7.79732694114001,9.33710354970744
139.653055555556,7.81509275225114,9.36031594008657
140.653055555556,7.83338661269553,9.38302863884239
141.653055555556,7.85202933518196,9.40513153474311
142.653055555556,7.87084173241925,9.426514516557
143.653055555556,7.88964461711616,9.44706747305226
144.653055555556,7.9082588019815,9.46668029299715
145.653055555556,7.92650784896176,9.48524836363527
146.653055555556,7.94424337364472,9.50272317949287
147.653055555556,7.96133339351188,9.51908903888357
148.653055555556,7.9776461323617,9.53433065275494
149.653055555556,7.99304981399261,9.54843273205451
150.653055555556,8.00741266220309,9.56137998772986
151.653055555556,8.02060290079158,9.57315713072852
152.653055555556,8.03248875355653,9.58374887199807
153.653055555556,8.0429384442964,9.59313992248604
154.653055555556,8.05182019680964,9.60131499314
155.653055555556,8.05900223489471,9.60825879490751
156.653055555556,8.06436142931426,9.61395603873611
157.653055555556,8.06786348645565,9.61839143557335
158.653055555556,8.06952632490205,9.62154969636681
159.653055555556,8.06936853051168,9.62341553206402
160.653055555556,8.06740868914277,9.62397365361255
161.653055555556,8.06366538665356,9.62320877195995
162.653055555556,8.05815720890227,9.62110559805377
163.653055555556,8.05090274174714,9.61764884284157
164.653055555556,8.0419205710464,9.6128232172709
165.653055555556,8.03122928265827,9.60661343228933
166.653055555556,8.01884746244099,9.59900419884439
167.653055555556,8.00479369625279,9.58998022788365
168.653055555556,7.9890865699519,9.57952623035467
169.653055555556,7.97174466939656,9.56762691720498
170.653055555556,7.95278658044499,9.55426699938216
171.653055555556,7.93223088895542,9.53943118783376
172.653055555556,7.91009618078608,9.52310419350733
173.653055555556,7.88640104179521,9.50527072735042
174.653055555556,7.86116405784104,9.48591550031059
175.653055555556,7.8344038147818,9.4650232233354
176.653055555556,7.80613889847571,9.44257860737239
177.653055555556,7.77638789478102,9.41856636336913
178.653055555556,7.74516938955594,9.39297120227317
179.653055555556,7.71250196865872,9.36577783503206
180.653055555556,7.67840421794758,9.33697097259336
181.653055555556,7.64289472328075,9.30653532590462
182.653055555556,7.60599207051647,9.2744556059134
183.653055555556,7.56771484551297,9.24071652356725
184.653055555556,7.52808163412847,9.20530278981372
185.653055555556,7.48711102222121,9.16819911560038
186.653055555556,7.444820720978,9.12939021187477
187.653055555556,7.40121945554378,9.08886078958446
188.653055555556,7.35631066961276,9.04659555967698
189.653055555556,7.31009773938188,9.00257923309991
190.653055555556,7.26258404104808,8.95679652080079
191.653055555556,7.21377295080828,8.90923213372719
192.653055555556,7.16366903197962,8.85987315706701
193.653055555556,7.11228896143491,8.80873090311961
194.653055555556,7.05965649838083,8.75583084885199
195.653055555556,7.00579549111165,8.70119864940638
196.653055555556,6.95072978792164,8.64485995992503
197.653055555556,6.89448323710508,8.58684043555015
198.653055555556,6.83707968695625,8.527165731424
199.653055555556,6.77854298576942,8.4658615026888
200.653055555556,6.71889698183888,8.40295340448679
201.653055555556,6.65816552345889,8.3384670919602
202.653055555556,6.59637245892374,8.27242822025127
203.653055555556,6.5335416365277,8.20486244450224
204.653055555556,6.46969690456504,8.13579541985533
205.653055555556,6.40486211133005,8.06525280145279
206.653055555556,6.339061105117,7.99326024443686
207.653055555556,6.27231773422017,7.91984340394975
208.653055555556,6.20465584693383,7.84502793513371
209.653055555556,6.13609929155226,7.76883949313099
210.653055555556,6.06667191636974,7.69130373308379
211.653055555556,5.99639756968054,7.61244631013438
212.653055555556,5.92530009977894,7.53229287942497
213.653055555556,5.85340335495922,7.45086909609781
214.653055555556,5.78073118351565,7.36820061529513
215.653055555556,5.70730743374252,7.28431309215917
216.653055555556,5.63315595393408,7.19923218183216
217.653055555556,5.55830059238464,7.11298353945633
218.653055555556,5.48276519738845,7.02559282017392
219.653055555556,5.4065736172398,6.93708567912717
220.653055555556,5.32974970023296,6.84748777145831
221.653055555556,5.25231729466221,6.75682475230957
222.653055555556,5.17430024882182,6.66512227682319
223.653055555556,5.09572241100608,6.57240600014142
224.653055555556,5.01660762950926,6.47870157740647
225.653055555556,4.93697975262563,6.38403466376059
226.653055555556,4.85686262864948,6.28843091434601
227.653055555556,4.77628010587508,6.19191598430496
228.653055555556,4.6952560325967,6.09451552877969
229.653055555556,4.61381425710862,5.99625520291243
230.653055555556,4.53197862770512,5.8971606618454
231.653055555556,4.44977299268048,5.79725756072085
232.653055555556,4.36722120032897,5.69657155468102
233.653055555556,4.28434709894487,5.59512829886813
234.653055555556,4.20117453682245,5.49295344842442
235.653055555556,4.11772808131074,5.39007265849213
236.653055555556,4.03403968705401,5.28651158421349
237.653055555556,3.95014565050094,5.18229588073074
238.653055555556,3.86608232358872,5.07745120318611
239.653055555556,3.78188605825454,4.97200320672184
240.653055555556,3.69759516751304,4.86598146863501
241.653055555556,3.61326797551246,4.75945558848996
242.653055555556,3.52897450614737,4.65251856534366
243.653055555556,3.44478493048167,4.54526369259177
244.653055555556,3.36076941957927,4.43778426362994
245.653055555556,3.27699814450411,4.33017357185386
246.653055555556,3.19354127632008,4.22252491065917
247.653055555556,3.11046898609109,4.11493157344155
248.653055555556,3.02785144488107,4.00748685359667
249.653055555556,2.94575882375393,3.90028404452019
250.653055555556,2.86426129377358,3.79341643960777
251.653055555556,2.78342902600393,3.68697733225509
252.653055555556,2.7033321915089,3.58106001585781
253.653055555556,2.6240409613524,3.47575778381158
254.653055555556,2.54562550659835,3.37116392951209
255.653055555556,2.46815599831065,3.26737174635499
256.653055555556,2.39170260755323,3.16447452773596
257.653055555556,2.31633550538999,3.06256556705065
258.653055555556,2.24212486288485,2.96173815769473
259.653055555556,2.16914085110172,2.86208559306387
260.653055555556,2.09745364110452,2.76370116655374
261.653055555556,2.02713340395716,2.66667817156
262.653055555556,1.95825031072356,2.57110990147831
263.653055555556,1.89087453246762,2.47708964970434
264.653055555556,1.82507624025326,2.38471070963377
265.653055555556,1.76092560514439,2.29406637466224
266.653055555556,1.69849279820493,2.20524993818544
267.653055555556,1.63784799049879,2.11835469359902
268.653055555556,1.57906135308989,2.03347393429865
269.653055555556,1.52220305704214,1.95070095368
270.653055555556,1.46734327341944,1.87012904513873
271.653055555556,1.41455217328573,1.79185150207051
272.653055555556,1.3638999277049,1.715961617871
273.653055555556,1.31545670774087,1.64255268593587
274.653055555556,1.26929268445756,1.57171799966079
275.653055555556,1.22547802891888,1.50355085244142
276.653055555556,1.18408291218875,1.43814453767344
277.653055555556,1.14517750533107,1.37559234875249
278.653055555556,1.10883197940976,1.31598757907425
279.653055555556,1.07511650548874,1.25942352203439
280.653055555556,1.04410125463191,1.20599347102856
281.653055555556,1.01585639790319,1.15579071945245
282.653055555556,0.990449547124333,1.10890856070171
283.653055555556,0.96791685085878,1.065440288172
284.653055555556,0.948273315107335,1.025479195259
285.653055555556,0.931533553574672,0.989118575358373
286.653055555556,0.917709419807876,0.956446201550602
287.653055555556,0.906772007552249,0.927468327312611
288.653055555556,0.898661307653753,0.902129000322643
289.653055555556,0.893316526555728,0.880370699453696
290.653055555556,0.890676870701517,0.862135903578771
291.653055555556,0.890681546534458,0.847367091570864
292.653055555556,0.893269760497891,0.836006742302975
293.653055555556,0.898380719035158,0.8279973346481
294.653055555556,0.905953628589598,0.82328134747924
295.653055555556,0.915927695604552,0.821801259669391
296.653055555556,0.928242126523358,0.823499550091553
297.653055555556,0.942836127789359,0.828318697618723
298.653055555556,0.959648905845895,0.8362011811239
299.653055555556,0.978619667136304,0.847089479480082
300.653055555556,0.999687618103929,0.860926071560268
301.653055555556,1.02279196519211,0.877653436237455
302.653055555556,1.04787191484418,0.897214052384643
303.653055555556,1.07486667350349,0.919550398874829
304.653055555556,1.10371544761338,0.944604954581011
305.653055555556,1.13435744361718,0.972320198376189
306.653055555556,1.16673186795824,1.00263860913336
307.653055555556,1.20077792707989,1.03550266572552
308.653055555556,1.23643482742548,1.07085484702567
309.653055555556,1.27364177543835,1.10863763190681
310.653055555556,1.31233797756183,1.14879349924194
311.653055555556,1.35246264023927,1.19126492790405
312.653055555556,1.39395496991401,1.23599439676614
313.653055555556,1.43675417302938,1.28292438470122
314.653055555556,1.48079945602874,1.33199737058227
315.653055555556,1.52603002535541,1.38315583328231
316.653055555556,1.57238508745274,1.43634225167431
317.653055555556,1.61980384876407,1.4914991046313
318.653055555556,1.66822551573274,1.54856887102625
319.653055555556,1.71758929480208,1.60749402973218
320.653055555556,1.76783439241545,1.66821705962207
321.653055555556,1.81890001501618,1.73068043956894
322.653055555556,1.8707253690476,1.79482664844577
323.653055555556,1.92324966095307,1.86059816512556
324.653055555556,1.97641209717591,1.92793746848131
325.653055555556,2.03015188415948,1.99678703738603
326.653055555556,2.08440822834711,2.06708935071271
327.653055555556,2.13912033618213,2.13878688733434
328.653055555556,2.1942274141079,2.21182212612393
329.653055555556,2.24966866856776,2.28613754595447
330.653055555556,2.30538330600503,2.36167562569897
331.653055555556,2.36131053286306,2.43837884423041
332.653055555556,2.41758255702639,2.51618968042181
333.653055555556,2.4763144098534,2.59505061314615
334.653055555556,2.54078650615928,2.67490412127643
335.653055555556,2.61411607991763,2.75533653465767
336.653055555556,2.69760326555742,2.83229998404558
337.653055555556,2.79148580873597,2.89962182265262
338.653055555556,2.89564487275963,2.95115264341338
339.653055555556,3.0044733635015,2.98659387477209
340.653055555556,3.10766911242888,3.01690664990509
341.653055555556,3.18526517602525,3.0529601824243
342.653055555556,3.24372841947113,3.09559698180561
343.653055555556,3.31151298270848,3.14120738609201
344.653055555556,3.40004048098695,3.18625571297849
345.653055555556,3.48264640137994,3.22891159512902
346.653055555556,3.53336911211684,3.26883435802591
347.653055555556,3.57501608154489,3.31306485212262
348.653055555556,3.66387168583447,3.39021869647094
349.653055555556,3.82412857625575,3.53055082432491
350.653055555556,4.00315905955796,3.72246897967897
351.653055555556,4.13405119893257,3.9179765079523
352.653055555556,4.20140272128318,4.07185194220569
353.653055555556,4.21240743361848,4.15061396441088
354.653055555556,4.17377786758481,4.12549480745764
355.653055555556,4.11757792259516,4.02580754359632
356.653055555556,4.09633763846167,3.9384432206797
357.653055555556,4.11942270852402,3.92831674432009
358.653055555556,4.14247005337972,3.96355364938043
359.653055555556,4.1594558507356,3.99113881746307
360.653055555556,4.23252102289341,4.0090885427073
361.653055555556,4.39515803416567,4.05981539885569
362.653055555556,4.54070444250346,4.17319674240691
363.653055555556,4.53697702235526,4.33131108407752
364.653055555556,4.44733384958761,4.50654077225322
365.653055555556,4.45566564234502,4.68003998123998
366.653055555556,4.62647588756638,4.84059504054399
367.653055555556,4.81585249541967,4.98135938315277
368.653055555556,4.89229800363775,5.10951092090816
369.653055555556,4.88703243169477,5.23468927563239
370.653055555556,4.88741639773172,5.35701575315829
371.653055555556,4.92805985582313,5.46833058058851
372.653055555556,4.9888975079765,5.56180814444396
373.653055555556,5.05305080184876,5.63803387576439
374.653055555556,5.11498106682396,5.70056365406384
375.653055555556,5.18544408288018,5.77726969117855
376.653055555556,5.31397137333524,5.92349039885847
377.653055555556,5.55388995410015,6.16391518927815
378.653055555556,5.84693875741403,6.37541144342226
379.653055555556,6.01883391089672,6.39826005214955
380.653055555556,5.98056906035644,6.24378475073795
381.653055555556,5.8712241465156,6.11650638496227
382.653055555556,5.87147055302795,6.17057369101047
383.653055555556,6.00795250283065,6.35302346436768
384.653055555556,6.20013615842789,6.56885765430817
385.653055555556,6.38775157983782,6.77008326772632
386.653055555556,6.5611175516004,6.95530540019355
387.653055555556,6.72069703750002,7.12512358354008
388.653055555556,6.86695963539848,7.28013734959619
389.653055555556,7.00037494315762,7.42094623019211
390.653055555556,7.12141255863926,7.5481497571581
391.653055555556,7.23054207970524,7.66234746232441
392.653055555556,7.32823310421737,7.76413887752127
393.653055555556,7.41495523003749,7.85412353457895
394.653055555556,7.49117805502743,7.9329009653277
395.653055555556,7.557371177049,8.00107070159775
396.653055555556,7.61400419396404,8.05923227521936
397.653055555556,7.66154670363437,8.10798521802279
398.653055555556,7.70046830392182,8.14792906183827
399.653055555556,7.73123859268823,8.17966333849605
400.653055555556,7.7543271677954,8.2037875798264
401.653055555556,7.77020362710518,8.22090131765954
402.653055555556,7.77933756847939,8.23160408382575
403.653055555556,7.78219858977985,8.23649541015525
404.653055555556,7.7792562888684,8.2361748284783
405.653055555556,7.77098026360686,8.23124187062516
406.653055555556,7.75784011185705,8.22229606842606
407.653055555556,7.74030543148081,8.20993695371127
408.653055555556,7.71884582033996,8.19476405831102
409.653055555556,7.69393087629633,8.17737691405557
410.653055555556,7.66603019721174,8.15837505277516
411.653055555556,7.63561338094802,8.13835800630005
412.653055555556,7.60315002536701,8.11792530646048
413.653055555556,7.56910972833052,8.0976764850867
414.653055555556,7.53396208770039,8.07821107400896
415.653055555556,7.49817670133843,8.06012860505751
416.653055555556,7.46220428827287,8.04399085239538
417.653055555556,7.42630292502965,8.02997430518105
418.653055555556,7.390618057414,8.01803019113157
419.653055555556,7.35529371446616,8.00810690443402
420.653055555556,7.32047392522639,8.00015283927551
421.653055555556,7.28630271873492,7.99411638984311
422.653055555556,7.25292412403201,7.98994595032391
423.653055555556,7.22048217015789,7.98758991490499
424.653055555556,7.18912088615282,7.98699667777345
425.653055555556,7.15898430105705,7.98811463311637
426.653055555556,7.13021644391081,7.99089217512084
427.653055555556,7.10296134375436,7.99527769797395
428.653055555556,7.07736302962793,8.00121959586278
429.653055555556,7.05356553057178,8.00866626297442
430.653055555556,7.03170228949259,8.01756609349596
431.653055555556,7.01179799138313,8.02786748161449
432.653055555556,6.99381339992631,8.03951882151708
433.653055555556,6.97770846188675,8.05246850739084
434.653055555556,6.96344312402909,8.06666493342284
435.653055555556,6.95097733311794,8.08205649380018
436.653055555556,6.94027103591795,8.09859158270993
437.653055555556,6.93128417919374,8.1162185943392
438.653055555556,6.92397670970993,8.13488592287506
439.653055555556,6.91830857423115,8.1545419625046
440.653055555556,6.91423971952204,8.17513510741491
441.653055555556,6.91173009234722,8.19661375179308
442.653055555556,6.91073963947131,8.21892628982619
443.653055555556,6.91122830765896,8.24202111570134
444.653055555556,6.91315604367478,8.2658466236056
445.653055555556,6.9164827942834,8.29035120772607
446.653055555556,6.92116850624945,8.31548326224983
447.653055555556,6.92717312633757,8.34119118136397
448.653055555556,6.93445660131237,8.36742335925558
449.653055555556,6.94297887793848,8.39412819011174
450.653055555556,6.95269990298055,8.42125406811954
451.653055555556,6.96357962320318,8.44874938746608
452.653055555556,6.97557798537101,8.47656254233842
453.653055555556,6.98865493624868,8.50464192692368
454.653055555556,7.0027704226008,8.53293593540892
455.653055555556,7.017884391192,8.56139296198124
456.653055555556,7.03395678878692,8.58996140082772
457.653055555556,7.05094756215018,8.61858964613546
458.653055555556,7.06881665804641,8.64722609209153
459.653055555556,7.08752402324024,8.67581913288303
460.653055555556,7.10702960449629,8.70431716269705
461.653055555556,7.1272933485792,8.73266857572066
462.653055555556,7.14827520225359,8.76082176614096
463.653055555556,7.16993511228409,8.78872512814504
464.653055555556,7.19223284818484,8.81632670141902
465.653055555556,7.21512637077899,8.84357090826699
466.653055555556,7.23857258341705,8.87040005604783
467.653055555556,7.26252837614775,8.89675642551682
468.653055555556,7.2869506390198,8.92258229742924
469.653055555556,7.31179626208195,8.94781995254039
470.653055555556,7.33702213538291,8.97241167160553
471.653055555556,7.36258514897142,8.99629973537997
472.653055555556,7.38844219289619,9.01942642461897
473.653055555556,7.41455015720596,9.04173402007782
474.653055555556,7.44086593194946,9.06316480251182
475.653055555556,7.46734640717541,9.08366105267624
476.653055555556,7.49394847293253,9.10316505132637
477.653055555556,7.52062901926955,9.12161907921749
478.653055555556,7.5473426059788,9.13896541710488
479.653055555556,7.57401985268365,9.15514634574384
480.653055555556,7.60057730842722,9.17010414588964
481.653055555556,7.62693134242977,9.18378109829757
482.653055555556,7.65299832391152,9.19611948372291
483.653055555556,7.67869462209272,9.20706158292095
484.653055555556,7.70393660619361,9.21654967664698
485.653055555556,7.72864064543442,9.22452604565627
486.653055555556,7.7527231090354,9.2309329707041
487.653055555556,7.7761003662168,9.23571273254577
488.653055555556,7.79868878619883,9.23880761193656
489.653055555556,7.82040473820176,9.24015988963176
490.653055555556,7.84116459144581,9.23971184638664
491.653055555556,7.86088471515123,9.23740576295649
492.653055555556,7.87948147853826,9.2331839200966
493.653055555556,7.89687125082713,9.22698859856224
494.653055555556,7.9129704012381,9.21876207910871
495.653055555556,7.92769529899139,9.20844664249129
496.653055555556,7.94096231330725,9.19598456946526
497.653055555556,7.95268781340591,9.18131814078591
498.653055555556,7.96278816850763,9.16438963720852
499.653055555556,7.97117974783263,9.14514133948837
500.653055555556,7.97777892060116,9.12351552838075
501.653055555556,7.98250205603346,9.09945448464095
502.653055555556,7.98526552334976,9.07290048902424
503.653055555556,7.98598569177032,9.04379582228592
504.653055555556,7.98457893051536,9.01208276518126
505.653055555556,7.98096160880513,8.97770359846555
506.653055555556,7.97505009585986,8.94060060289408
507.653055555556,7.96676076089981,8.90071605922212
508.653055555556,7.9560099731452,8.85799224820497
509.653055555556,7.94271410181628,8.81237145059791
510.653055555556,7.92678951613329,8.76379594715622
511.653055555556,7.9081572049037,8.71221725780964
512.653055555556,7.88678529590878,8.65768118043554
513.653055555556,7.86266947728919,8.60028863363001
514.653055555556,7.83580578386322,8.54014122934447
515.653055555556,7.80619025044916,8.47734057953029
516.653055555556,7.77381891186531,8.41198829613886
517.653055555556,7.73868780292995,8.34418599112156
518.653055555556,7.70079295846139,8.2740352764298
519.653055555556,7.6601304132779,8.20163776401495
520.653055555556,7.61669620219779,8.12709506582839
521.653055555556,7.57048636003934,8.05050879382153
522.653055555556,7.52149692162085,7.97198055994575
523.653055555556,7.4697239217606,7.89161197615243
524.653055555556,7.4151633952769,7.80950465439296
525.653055555556,7.35781137698802,7.72576020661873
526.653055555556,7.29766390171226,7.64048024478114
527.653055555556,7.23472505913102,7.55376638083156
528.653055555556,7.16908169152861,7.46572022672138
529.653055555556,7.10086927815362,7.37644339440199
530.653055555556,7.03022391983805,7.28603749582479
531.653055555556,6.9572817174139,7.19460414294114
532.653055555556,6.88217877171314,7.10224494770246
533.653055555556,6.80505118356779,7.00906152206012
534.653055555556,6.72603505380984,6.91515547796551
535.653055555556,6.64526648327127,6.82062842737001
536.653055555556,6.56288157278409,6.72558198222503
537.653055555556,6.47901642318029,6.63011775448193
538.653055555556,6.39380713529187,6.53433735609212
539.653055555556,6.30738980995081,6.43834239900698
540.653055555556,6.21990054798911,6.3422344951779
541.653055555556,6.13147545023877,6.24611525655625
542.653055555556,6.04225061753179,6.15008629509345
543.653055555556,5.95236215070015,6.05424922274086
544.653055555556,5.86194615057585,5.95870565144988
545.653055555556,5.77113871799089,5.8635571931719
546.653055555556,5.68007595377726,5.7689054598583
547.653055555556,5.58889395876695,5.67485206346047
548.653055555556,5.49772883379196,5.58149861592981
549.653055555556,5.40671667968429,5.48894672921769
550.653055555556,5.31599359727592,5.3972980152755
551.653055555556,5.22569568739886,5.30665408605465
552.653055555556,5.1359590508851,5.21711655350649
553.653055555556,5.04691978856662,5.12878702958244
554.653055555556,4.95871400127544,5.04176712623387
555.653055555556,4.87147778984353,4.95615845541218
556.653055555556,4.7853472551029,4.87206262906875
557.653055555556,4.70045849788554,4.78958125915497
558.653055555556,4.61694761902344,4.70881595762222
559.653055555556,4.53494904380873,4.62986498534215
560.653055555556,4.45457674583239,4.55278569978413
561.653055555556,4.37593102654833,4.47760811414337
562.653055555556,4.29911193709561,4.40436174098539
563.653055555556,4.22421952861329,4.33307609287571
564.653055555556,4.15135385224044,4.26378068237988
565.653055555556,4.08061495911613,4.19650502206343
566.653055555556,4.01210290037943,4.13127862449188
567.653055555556,3.94591772716939,4.06813100223077
568.653055555556,3.88215949062509,4.00709166784562
569.653055555556,3.82092824188559,3.94819013390196
570.653055555556,3.76232403208996,3.89145591296533
571.653055555556,3.70644691237726,3.83691851760126
572.653055555556,3.65339693388655,3.78460746037528
573.653055555556,3.60327414775692,3.73455225385292
574.653055555556,3.55617325165147,3.68678241059971
575.653055555556,3.51212312773582,3.64132744318117
576.653055555556,3.47110843172372,3.59821686416285
577.653055555556,3.43311299871571,3.55748018611028
578.653055555556,3.39812066381234,3.51914692158897
579.653055555556,3.36611526211416,3.48324658316447
580.653055555556,3.33708062872171,3.4498086834023
581.653055555556,3.31100059873555,3.418862734868
582.653055555556,3.28785900725622,3.39043825012709
583.653055555556,3.26763968938427,3.36456474174511
584.653055555556,3.25032648022024,3.34127172228759
585.653055555556,3.23590321486469,3.32058870432005
586.653055555556,3.22435372841816,3.30254520040804
587.653055555556,3.2156618559812,3.28717072311707
588.653055555556,3.20981143265436,3.27449478501268
589.653055555556,3.20678629353818,3.26454689866041
590.653055555556,3.20657027373322,3.25735657662577
591.653055555556,3.20914720834002,3.25295333147431
592.653055555556,3.21450093245913,3.25136667577155
593.653055555556,3.2226152811911,3.25262612208303
594.653055555556,3.23347408963648,3.25676118297427
595.653055555556,3.2470611928958,3.2638013710108
596.653055555556,3.26336042606963,3.27377619875817
597.653055555556,3.28235562425851,3.28671517878188
598.653055555556,3.30403062256299,3.30264782364749
599.653055555556,3.3283692560836,3.32160364592052
600.653055555556,3.35535535992092,3.34361215816649
601.653055555556,3.38497276917547,3.36870287295094
602.653055555556,3.41720531894781,3.39690530283941
603.653055555556,3.45203684433848,3.42824896039741
604.653055555556,3.48945118044804,3.46276335819049
605.653055555556,3.52943216237704,3.50047800878417
606.653055555556,3.57196362522601,3.54142242474399
607.653055555556,3.61702495452745,3.58561721949934
608.653055555556,3.66455013174158,3.63299219833512
609.653055555556,3.71444659229999,3.68342407447894
610.653055555556,3.76662143771574,3.73678889332137
611.653055555556,3.82098176950192,3.79296270025298
612.653055555556,3.87743468917157,3.85182154066433
613.653055555556,3.93588729823776,3.91324145994599
614.653055555556,3.99624669821357,3.97709850348853
615.653055555556,4.05841999061207,4.04326871668253
616.653055555556,4.12231427694631,4.11162814491854
617.653055555556,4.18783665872935,4.18205283358714
618.653055555556,4.25489423747429,4.2544188280789
619.653055555556,4.32339411469417,4.32860217378437
620.653055555556,4.39324339190205,4.40447891609413
621.653055555556,4.46434917061103,4.48192510039876
622.653055555556,4.53661855233415,4.56081677208881
623.653055555556,4.60995874850592,4.64102997655486
624.653055555556,4.68427832193225,4.72244075918748
625.653055555556,4.75948674350853,4.80492516537723
626.653055555556,4.83549350097959,4.88835924051467
627.653055555556,4.91220808209025,4.97261902999039
628.653055555556,4.98953997458534,5.05758057919494
629.653055555556,5.06739866620966,5.1431199335189
