"ts","193.ImageMeanValue_m","193.SunMeanIntensity_m","193.SunVarIntensity_m","193.Total_Nubmers_of_CH_m","193.Relative_CH_Area_m","193.Relative_CH_CorrectSphereArea_m","211.ImageMeanValue_m","211.SunMeanIntensity_m","211.SunVarIntensity_m","211.Total_Nubmers_of_CH_m","211.Relative_CH_Area_m","211.Relative_CH_CorrectSphereArea_m","density_mean","density_noise_sd","velocity_mean","velocity_noise_sd","temperature_mean","temperature_noise_sd"
2692,336.935526918539,44.3545452406091,1723.09617109439,193.300900842399,6.12067084365761,4.85159991395502,181.448526159109,48.3276816464146,2251.79157354671,317.717616576994,7.88387342941209,6.97043251585818,2.38591691721303,0.792684921484699,498.313410318464,10.7353398909073,118117.972241751,39954.8623311527
2693,336.565279963511,44.2723677701025,1714.61608184239,191.986463611136,6.08866670848458,4.83512422921637,181.296345294635,48.2602022559011,2243.88439197715,314.342323121489,7.77936946900859,6.89001702530703,2.41351421042207,0.774125439653203,494.157360728546,10.5153445803002,117016.70060791,39470.1251057405
2694,336.189496099287,44.1883688917472,1706.00610631452,190.679776765921,6.05569092909416,4.81793002433867,181.136809849306,48.1894727075026,2235.7560306109,310.980994526566,7.67533217822545,6.80953370933115,2.44512200903771,0.755596198033964,489.903603611776,10.2904561060356,115888.852021081,38981.52804279
2695,335.808198544667,44.1025987977092,1697.27440015019,189.382488195231,6.02176116282475,4.80001406965898,180.969884113274,48.115463451758,2227.40552309986,307.636015270177,7.57189707083613,6.72910070923916,2.48046739427133,0.737118254229145,485.56166608002,10.0611167227555,114734.499014049,38489.3189695871
2696,335.421410518449,44.0151076801547,1688.42911898884,188.096245787545,5.98689506701477,4.78137313551439,180.79553237669,48.0381449392059,2218.83190309591,304.309769830274,7.46919966061404,6.6488361663397,2.51927744733433,0.718712665840912,481.141075245144,9.82776868510172,113553.7141196,37993.7457134177
2697,335.029155239432,43.9259457312497,1679.47841846989,186.82269743134,5.95111029900261,4.76200399224197,180.613718929707,47.9574876203851,2210.03420425097,301.004642684813,7.36737546133279,6.56885822194151,2.5612792494381,0.70040049047142,476.651358219011,9.59085424771628,112346.569870518,37495.0561015677
2698,334.631455926415,43.8351631431603,1670.43045423277,185.563491015095,5.91442451612668,4.74190341017878,180.424408062476,47.8734619458344,2201.01146021691,297.723018311746,7.2665599867658,6.48928501735324,2.606199881794,0.682202785722851,472.102042113491,9.35081566524136,111113.138799589,36993.4979613236
2699,334.228335798196,43.7428101080527,1661.2933819169,184.320274427289,5.87685537572542,4.72106815966192,180.22756406515,47.7860383660925,2191.76270464563,294.467281189025,7.16688875068651,6.41023469388352,2.65376642561342,0.664140609197361,467.502654040447,9.10809519231886,109853.493439598,36489.3191199711
2700,333.819818073575,43.6489368180929,1652.07535716171,183.094695556399,5.83842053513721,4.69949501102846,180.02315122788,47.6951873316981,2182.28697118904,291.239815794605,7.06849726686851,6.33182539284109,2.70370596210776,0.646235018497114,462.862721111745,8.86313508359077,108567.706323331,35982.7674047962
2701,333.40592597135,43.5535934654471,1642.78453560663,181.888402290904,5.79913765170047,4.67718073461546,179.811133840819,47.6008792931902,2172.58329349902,288.043006606438,6.97152104908524,6.2541752555346,2.7557455724884,0.628507071224275,458.191770439251,8.61637759369908,107255.849983571,35474.0906430848
2702,332.98668271032,43.4568302422813,1633.42907289107,180.703042519283,5.75902438275361,4.65412210076002,179.591476194118,47.5030847011072,2162.65070522746,284.879238102477,6.87609561111013,6.17740242327267,2.80961233796672,0.610977824981008,453.49932913483,8.36826497728578,105917.996953105,34963.5366621231
2703,332.562111509283,43.3586973407617,1624.01712465447,179.540264130012,5.71809838563501,4.63031587979918,179.364142577929,47.4017740059882,2152.48824002627,281.750894760677,6.78235646671677,6.10162503736406,2.86503333975414,0.593668337369468,448.794924310346,8.11923948899276,104554.219764716,34451.3532891968
2704,332.132235587038,43.2592449530543,1614.55684653625,178.401715011571,5.67637731768313,4.60575884207004,179.129097282405,47.2969176583718,2142.09493154734,278.66036105899,6.6904391296786,6.02696123911739,2.921735659062,0.576599665991838,444.088083077669,7.86974338346225,103164.590951192,33937.7883515923
2705,331.697078162385,43.1585232713253,1605.05639417585,177.289043052438,5.63387883623634,4.58044775790968,178.886355235543,47.1885101678365,2131.47191291431,275.6097613259,6.6004601861875,5.95351332070488,2.9794463771017,0.559792868450274,439.388332548662,7.62021891533613,101749.183045316,33423.0896765954
2706,331.256662454121,43.0565824877408,1595.52392321267,176.203896141091,5.59062059863307,4.55437939765517,178.636133748005,47.0766421999573,2120.62870814253,272.600180158832,6.51246057517498,5.88132023056157,3.03789257508462,0.543269002346939,434.70519983519,7.37110833925638,100308.068579874,32907.5050914922
2707,330.811011681046,42.9534727944669,1585.96758928616,175.147922166009,5.54662026221172,4.52755053164357,178.378700683974,46.9614284392836,2109.57693722286,269.632442438958,6.42646233951053,5.81040509437918,3.09680133422216,0.527049125283998,430.04821204912,7.12285390986501,98841.3200876511,32391.2824235685
2708,330.360149061958,42.8492443836696,1576.39554803573,174.122769015669,5.5018954843107,4.49995793021197,178.114323907631,46.842983570365,2098.3282201462,266.707373047453,6.34248752206368,5.74079103784946,3.15589973572574,0.511154294863609,425.426896302315,6.8758978818039,97349.0101014315,31874.6695001102
2709,329.904097815656,42.7439474475151,1566.81595510081,173.13008457855,5.45646392226839,4.47159836369743,177.843271283158,46.721422277751,2086.89417690343,263.825796865494,6.26055816570405,5.67250118666423,3.21491486080667,0.49560556868795,420.850779706645,6.63068250971527,95831.2111540018,31357.9141484038
2710,329.442881160939,42.6376321781694,1557.23696612084,172.17151674313,5.41034323342326,4.44246860243705,177.565810674738,46.5968592459914,2075.28642748543,260.988538774254,6.18069631330115,5.60555866651522,3.27357379067637,0.480424004359179,416.329389373973,6.387650048241,94287.9957781464,30841.264195735
2711,328.976522316605,42.5303487677988,1547.66673673522,171.248713397887,5.36355107511368,4.41256541676789,177.282209946551,46.4694091596355,2063.51659188307,258.196423654907,6.10292400772451,5.53998660309418,3.33160360654623,0.465630659479459,411.872252416164,6.14724275202309,92719.4365066506,30324.9674693898
2712,328.505044501453,42.4221474085693,1538.1134225834,170.363322431301,5.31610510467806,4.38188557702703,176.992736962781,46.339186703233,2051.59629008726,255.45027638863,6.02726329184373,5.47580812209292,3.38873138962764,0.451246591650956,407.488895945086,5.90990287570354,91125.6058722993,29809.2717966542
2713,328.028470934283,42.3130782926469,1528.58517930479,169.516991731848,5.26802297945482,4.35042585355154,176.69765958761,46.2063065613336,2039.53714208886,252.750921856598,5.95373620852835,5.41304634920319,3.44468422113197,0.437292858475833,403.188847072602,5.67607267392433,89506.5764078778,29294.4250048143
2714,327.546824833892,42.2031916121978,1519.09016253882,168.711369188007,5.21932235678235,4.3181830166785,176.397245685218,46.0708834184867,2027.35076787876,250.099184939983,5.88236480064787,5.35172441011672,3.49918918227065,0.423790517556249,398.981632910577,5.44619440132736,87862.4206461704,28780.6749211557
2715,327.06012941908,42.0925375593881,1509.63652792492,167.948102688256,5.17002089399906,4.28515383674496,176.091763119789,45.9330319592419,2015.04878744784,247.495890519963,5.81317111107191,5.29186543052534,3.55197335425501,0.410760626494382,394.87678057088,5.22071031255485,86193.2111199637,28268.269372965
2716,326.568407908644,41.9811663263839,1500.23243110251,167.228840121074,5.12013624844339,4.25133508408804,175.781479755504,45.7928668681489,2002.64282078699,244.941863477713,5.74617718267,5.23349253612078,3.60276381829645,0.398224242892388,390.883817165376,5.00006266224867,84499.0203620422,27757.4561875279
2717,326.071683521385,41.8691281053514,1490.88602771103,166.555229374939,5.06968607745373,4.21672352904479,175.466663456545,45.6505028297571,1990.14448788709,242.437928694404,5.68140505831166,5.17662885259478,3.65128765560636,0.386202424352433,387.012269805929,4.78469370505082,82779.9209051909,27248.4831921305
2718,325.569979476101,41.7564730884565,1481.60547338988,165.92891833833,5.01868803836849,4.18131594195229,175.147582087094,45.5060545286163,1977.56540873901,239.984911051216,5.61887678086649,5.12129750563916,3.69727194739614,0.374716228476681,383.271665604405,4.5750456956033,81035.985282195,26741.5982140587
2719,325.06331899159,41.6432514678654,1472.39892377851,165.351554899723,4.96715978852607,4.14510909314761,174.824503511334,45.3596366492758,1964.91720333366,237.583635429321,5.55861439320401,5.06752162094567,3.74045099704659,0.363786196790667,379.67125957501,4.37155177601944,79267.3483496833,26237.057065552
2720,324.551777539337,41.529509380319,1463.27337911664,164.824385472028,4.91513348986547,4.10811498951744,174.497695593446,45.2113638762854,1952.21149166188,235.234926709894,5.50063993819376,5.01532432420604,3.78071914040147,0.353421435334477,376.214277455169,4.17444316842073,77475.5259673865,25735.2924934743
2721,324.035640649247,41.4152766595453,1454.23119487937,164.347042516243,4.86269961354712,4.07040688964158,174.167426197612,45.0613508941946,1939.4598937146,232.93960977411,5.44497545870534,4.96472874111208,3.81812744050823,0.343619850847583,372.898040232272,3.98375334532725,75663.3864753355,25236.9105249607
2722,323.515246629057,41.3005790430895,1445.27355953014,163.9187529829,4.80996328110549,4.03207344177913,173.833963188015,44.909712387553,1926.67402948267,230.698509503146,5.39164299760827,4.91575799735555,3.85273352144155,0.33437888123626,369.719621704805,3.79950750092272,73833.8548320679,24742.5244411306
2723,322.990933786505,41.1854422684969,1436.40166153239,163.538743822532,4.75702961407518,3.99320329418931,173.497574428835,44.7565630409101,1913.86551895698,228.512450778173,5.34066459777207,4.86843521862818,3.88459500727612,0.325695964406785,366.676095671254,3.62173082939086,71989.8559961215,24252.747523103
2724,322.463040429328,41.0698920733124,1427.61668934956,163.206241985673,4.70400373399074,3.95388509513129,173.158527784256,44.6020175388155,1901.04598212842,226.382258480369,5.29206230206636,4.82278353062179,3.91376952208663,0.317568538265434,363.764535930106,3.45044852491537,70134.314926034,23768.1930519973
2725,321.931904865266,40.9539541950814,1418.91983144509,162.920474422853,4.65099076238677,3.91420749286428,172.817091118459,44.4461905658189,1888.22703898787,224.308757490908,5.24585815336065,4.77882605902812,3.94031468994777,0.309994040718478,360.982016279845,3.28568578167991,68270.1565803423,23289.4743089325
2726,321.397865402056,40.8376543713488,1410.31227628243,162.680668084606,4.59809582079782,3.87425913564745,172.473532295626,44.2891968064697,1875.4203095262,222.292772690964,5.20207419452448,4.73658592953891,3.96428813493421,0.3029699096722,358.325610518959,3.12746779386835,66400.3059175859,22817.2045750282
2727,320.861260347436,40.7210183396599,1401.79521232501,162.486049921464,4.5454240307585,3.83412867174005,172.128119179939,44.1311509453177,1862.63741373431,220.335128961713,5.16073246842744,4.69608626784597,3.98574748112065,0.296493583032873,355.792392445935,2.97581975566432,64527.6878963016,22351.9971314035
2728,320.322428009143,40.6040718375599,1393.36982803628,162.335846883959,4.49308051380338,3.79390474940123,171.781119635581,43.9721676669122,1849.88997160308,218.436651184331,5.12185501793907,4.65735019964105,4.00475035258178,0.290562498706771,353.379435859257,2.83076686125154,62655.2274750272,21894.4652591775
2729,319.781706694917,40.4868406025939,1385.03731187967,162.229285922624,4.44117039146704,3.75367601689021,171.432801526732,43.812361655803,1837.18960312338,216.598164239989,5.08546388592888,4.62040085061589,4.02135437339227,0.285174094600172,351.083814557413,2.69233430481373,60785.8496123004,21445.2222394697
2730,319.239434712496,40.369350372307,1376.79885231863,162.165593987991,4.38979878528404,3.71353112246616,171.083432717576,43.6518475965395,1824.5479282861,214.820493009867,5.05158111526648,4.5852613464623,4.03561716762683,0.280325808619348,348.902602338887,2.56054728053455,58922.479266658,21004.8813533989
2731,318.695950369616,40.2516268842443,1368.6556378166,162.143998030592,4.33907081678894,3.67355871438829,170.733281072294,43.4907401736715,1811.97656708213,213.104462375136,5.02022874882139,4.55195481287203,4.04759635936013,0.27601507867058,346.832873002167,2.43543098259784,57068.0413966396,20574.0558820848
2732,318.151591974016,40.1336958759512,1360.60885683702,162.16372500096,4.28909160751637,3.6338474409158,170.382614455069,43.3291540717483,1799.48713950233,211.450897216972,4.99142882946316,4.52050437553683,4.05734957266687,0.272239342660141,344.871700345739,2.31701060518724,55225.460960782,20153.3591066464
2733,317.606697833435,40.0155830849726,1352.65969784333,162.224001849627,4.23996627900088,3.5944859503079,170.031700730081,43.1672039753197,1787.09126553761,209.860622416551,4.96520340006136,4.49093316014849,4.06493443162172,0.268996038494307,343.016158168089,2.20531134248649,53397.662917623,19743.4043082031
2734,317.061606255609,39.8973142488539,1344.80934929898,162.324055527126,4.19179995277705,3.55556289082375,169.680807761514,43.0050045689353,1774.80056517884,208.334462855046,4.94157450348553,4.46326429239876,4.07040856029939,0.266282604079353,341.263320267703,2.10035838867929,51587.5722257002,19344.8047678739
2735,316.516655548278,39.77891510514,1337.0589996674,162.463112983988,4.14469775037946,3.51716691072258,169.330203413548,42.8426705371444,1762.62665841689,206.873243413633,4.9205641826052,4.4375208979794,4.07382958277454,0.264096477321556,339.610260443067,2.00217693794936,49798.1138435515,18958.1737667783
2736,315.972184019179,39.6604113913762,1329.40983741203,162.640401170747,4.09876479334267,3.47938665826356,168.980155550367,42.6803165644968,1750.58116524267,205.477788973488,4.90219448028997,4.4137261025822,4.07525512312188,0.26243509612719,338.054052492667,1.91079218448038,48032.2127297137,18584.1245860351
2737,315.42852997605,39.5418288451075,1321.86305099632,162.855147037935,4.05410620320126,3.44231078170588,168.630932036152,42.5180573355421,1738.67570564704,204.148924415784,4.88648743940935,4.39190303189892,4.07474280541609,0.261295898402533,336.59177021499,1.82622932245616,46292.7938427262,18223.270506764
2738,314.886031726629,39.4231932038793,1314.4198288837,163.106577536083,4.01082710148984,3.40602792930877,168.282800735085,42.3560075348297,1726.92189962089,202.887474621697,4.87346510283291,4.3720748116213,4.07235025373185,0.260676322053859,335.220487408521,1.74851354606036,44582.7821411259,17876.2248100841
2739,314.345027578655,39.3045302052366,1307.08135953763,163.393919615725,3.96903260974296,3.37062674933141,167.936029511349,42.1942818469094,1715.33136715511,201.694264472401,4.8631495134302,4.35426456744114,4.06813509214386,0.260573804987444,333.937277871748,1.6776700494767,42905.1025834507,17543.6007771146
2740,313.805855839865,39.1858655867245,1299.84883142153,163.716400227393,3.92882784949521,3.33619589003299,167.590886229124,42.0329949563307,1703.91572824057,200.570118849072,4.85556271407077,4.33849542505019,4.06215494472679,0.260985785109565,332.739215403155,1.6137240268889,41262.6801282381,17226.0116889748
2741,313.268854817997,39.0672250858883,1292.72343299886,164.073246321619,3.89031794228115,3.3028239996727,167.247638752594,41.872261547643,1692.68660286816,199.515862632883,4.85072674762416,4.32479051014021,4.05446743555534,0.261909700326496,331.623373801229,1.55670067248066,39658.4397340252,16924.0708267837
2742,312.73436282079,38.948634440273,1285.70635273304,164.463684848935,3.85360800963536,3.27059972650974,166.906554945939,41.7121963053961,1681.65561102876,198.532320705012,4.84866365695994,4.31317294840299,4.0451301887042,0.263342988544514,330.586826864457,1.50662518043573,38095.3063593512,16638.3914716608
2743,312.20271815598,38.8301193874239,1278.79877908753,164.886942759875,3.81880317309244,3.23961171880332,166.567902673343,41.5529139141395,1670.83437271325,197.620317946631,4.84939548494766,4.30366586553027,4.03420082824805,0.265283087669894,329.626648391324,1.46352274493782,36576.2049627532,16369.5869047253
2744,311.674259131307,38.7117056648861,1272.00190052576,165.34224700497,3.78600855418695,3.20994862481263,166.231949798987,41.3945290584226,1660.23450791251,196.780679238916,4.85294427445686,4.29629238721382,4.02173697826157,0.267727435608912,328.739912180317,1.42741856017063,35104.0605027688,16118.2704070963
2745,311.149324054509,38.5934190102047,1265.31690551118,165.828824534752,3.75532927445347,3.18169909279686,165.898964187053,41.2371564227954,1649.86763661743,196.014229463043,4.85933206835709,4.29107563914542,4.00779626281947,0.270673470267843,327.923692029922,1.3983378203179,33681.7979379358,15885.0552598932
2746,310.628251233323,38.475285160925,1258.74498250722,166.345902299754,3.72687045542657,3.15495177101521,165.569213701723,41.0809106918071,1639.7453788189,195.321793500185,4.86858090951791,4.28803874701683,3.99243630599641,0.274118629552964,327.175061738625,1.37630571956332,32312.3422267919,15670.5547442351
2747,310.111378975487,38.3573298545919,1252.28731997733,166.892707250509,3.70073721864085,3.12979530772687,165.24296620718,40.9259065500073,1629.87935450778,194.704196231517,4.88071284080888,4.28720483651982,3.97571473186709,0.278060351370552,326.491095104912,1.36134745209062,30998.6183278742,15475.3821412413
2748,309.599045588739,38.2395788287507,1245.94510638495,167.468466337549,3.67703468563085,3.10631835119102,164.920489567604,40.7722586819458,1620.28118367498,194.162262538216,4.89574990509953,4.28859703334615,3.9576891645062,0.282496073626879,325.868865927269,1.35348821208353,29743.5511997218,15300.150732031
2749,309.091589380818,38.1220578209467,1239.71953019352,168.072406511406,3.65586797793118,3.08460954966689,164.602051647179,40.6200817721721,1610.96248631136,193.696817301455,4.91371414525943,4.29223846318758,3.93841722798842,0.287423234228222,325.305448004183,1.35275319372575,28550.0658008717,15145.4737977235
2750,308.589348659461,38.0047925687248,1233.61177986647,168.703754722613,3.63734221707641,3.06475755141367,164.287920310085,40.4694905052356,1601.9348824078,193.308685402409,4.93462760415813,4.29815225173589,3.91795654638845,0.292839271080858,324.797915134139,1.35916759120101,27421.0870898617,15011.964619438
2751,308.092661732407,37.8878088096303,1227.62304386726,169.361737921701,3.62156252460111,3.04685100469054,163.978363420506,40.3205995656861,1593.20999195521,192.998691722254,4.95851232466516,4.30636152468284,3.89636474378097,0.298741622091062,324.343341115625,1.37275659869301,26359.5400252295,14900.2364782938
2752,307.601866907393,37.7711322812083,1221.75451065933,170.045583059204,3.60863402203987,3.0309785577567,163.673648842623,40.1735236380731,1584.79943494445,192.767661142164,4.98539034965009,4.31688940772019,3.87369944424065,0.305127725165113,323.938799747125,1.3935454103855,25368.3495655123,14810.90265541
2753,307.117302492157,37.6547887210039,1216.0073687061,170.754517085654,3.59866183092725,3.01722885887134,163.373977090901,40.0283519665501,1576.71118227886,192.615919856544,5.01526410172412,4.32974574228793,3.8500182718422,0.311995018209281,323.581364827126,1.42155922046216,24450.4406692489,14744.5764319059
2754,306.639306794438,37.5388038665623,1210.38280647103,171.487766951582,3.59175107279784,3.00569055629367,163.079279505346,39.8850721184534,1568.93862067019,192.541800974312,5.04805758783857,4.3448872770812,3.8253788506603,0.319340939129843,323.268110154115,1.45682322310672,23608.7382949765,14701.8710889008
2755,306.168218121974,37.4232034554288,1204.88201241756,172.244559607522,3.58800686918621,2.99645229828288,162.789420188403,39.7436462630883,1561.47149381937,192.543139748069,5.08367522735964,4.36225749866539,3.79983880476964,0.327162925833077,322.996109526577,1.4993626125029,22846.1674012329,14683.3999075139
2756,305.704374782502,37.3080132251483,1199.50617500912,173.024122004006,3.58753434162695,2.98960273309816,162.504263242515,39.6040365697601,1554.29954542736,192.617771430416,5.12202143965354,4.38179989360584,3.7734557582449,0.335458416225257,322.762436742999,1.54920258283442,22165.6529465557,14689.7761688643
2757,305.24811508376,37.1932589132662,1194.25648270917,173.825681091566,3.59043861165462,2.98523050899872,162.223672770129,39.4662052077744,1547.4125191951,192.763531273953,5.16300064408641,4.40345794846791,3.74628733516077,0.34422484821266,322.564165601867,1.60636832828499,21570.1198894828,14721.6131540715
2758,304.799777333488,37.0789662573275,1189.13412398113,174.648463820734,3.59682480080381,2.98342427424374,161.947512873689,39.3301143464367,1540.80015882352,192.978254531282,5.20651726002445,4.42717514981696,3.71839115959193,0.353459659701566,322.398369901666,1.67088504303837,21062.4931885515,14779.5241442545
2759,304.359699839421,36.9651609948773,1184.14028728845,175.491697142044,3.6067980306091,2.98427267709242,161.675647655639,39.1957261550522,1534.45220801358,193.259776455003,5.25247570683388,4.45289498421835,3.68982485561309,0.363160288598241,322.262123440884,1.7427779212782,20645.6978023003,14864.1224205327
2760,303.928220909299,36.8518688634609,1179.27616109457,176.354608006027,3.62046342260505,2.98786436580396,161.407941218424,39.0630028029265,1528.35841046622,193.605932297716,5.30078040388083,4.48056093823743,3.66064604729891,0.373324172808966,322.152500018006,1.82207215718824,20322.6586892664,14976.0212640252
2761,303.50567885086,36.7391156006233,1174.54293386294,177.236423363216,3.63792609832625,2.99428798863755,161.144257664489,38.9319064593651,1522.50850988238,194.014557312022,5.3513357705315,4.51011649843955,3.6309123587241,0.383948750240016,322.066573431519,1.9087929449522,20096.3008079878,15115.8339558513
2762,303.092411971841,36.6269269439099,1169.94179405699,178.136370164142,3.65929117930728,3.00363219385239,160.884461096279,38.8023992936732,1516.892249963,194.483486750523,5.40404622615212,4.54150515139009,3.6006816692571,0.395030840499078,322.001451413036,2.00295472436624,19969.3818715264,15284.1220667815
2763,302.688758579981,36.5153286308656,1165.47393014017,179.05367535934,3.6846637870827,3.01598562970768,160.628415616238,38.6744434751565,1511.49937440903,195.010555865818,5.45881619010881,4.57467038365438,3.57001751519411,0.406553562622655,321.954993601503,2.10433363409655,19940.9536835613,15480.3013436651
2764,302.295056983018,36.4043463990356,1161.14053057591,179.98756589934,3.71414904318711,3.03143694446261,160.375985326811,38.5480011731202,1506.31962692142,195.593599910508,5.51555008176778,4.60955568179779,3.53898897292272,0.418486618043267,321.925796013536,2.21247243347465,20006.4386790569,15702.6653749113
2765,301.911645488689,36.2940059859651,1156.94278382766,180.937268734675,3.74785206915509,3.05007478637638,160.127034330442,38.4230345568699,1501.3427512011,196.230454137195,5.57415232049524,4.6461045323857,3.50766535075381,0.430799146496033,321.912485492528,2.32690411193814,20161.1073577263,15949.4607723231
2766,301.538862404732,36.1843331291994,1152.88187835886,181.902010815878,3.7858779865212,3.07198780370817,159.881426729578,38.299505795711,1496.55849094903,196.918953798478,5.63452732565733,4.68426042198342,3.47611595699824,0.443460287716068,321.913688881872,2.44716165892454,20400.2302192824,16218.9341477038
2767,301.177046038887,36.0753535662834,1148.95900263294,182.881019093481,3.82833191682001,3.0972646447172,159.639026626662,38.1773770589489,1491.95658986614,197.656934146959,5.69657951662025,4.72396683715633,3.4444100999669,0.456439181438485,321.928033024959,2.5727780638714,20719.0777634383,16509.3321128565
2768,300.826410902827,35.9670909300112,1145.17433362865,183.873491378661,3.87527440598618,3.12595936749126,159.399698124138,38.056610515889,1487.52679165338,198.442230435238,5.76021331275023,4.76516726446981,3.41261708797066,0.469704967398397,321.954144765181,2.70328631621627,21112.9204899071,16818.9012795842
2769,300.486673841854,35.8595603919713,1141.52398210545,184.878508340929,3.92658680380868,3.15798697589573,159.163305324453,37.9371683358368,1483.25884001169,199.272677915916,5.82533313341337,4.80780519048918,3.38080622932039,0.483226785330926,321.99065094593,2.83821940539674,21577.028898402,17145.8882596903
2770,300.157426661033,35.7527749978481,1138.00303717254,185.895121217585,3.98210543648475,3.19322753598792,158.92971233005,37.8190126880978,1479.14247864202,200.146111841593,5.89184339797591,4.85182410177981,3.34904683232698,0.496973774971172,322.0361784106,2.97711032085022,22106.6734886355,17488.5396649776
2771,299.838261165432,35.6467477933258,1134.6065879391,186.922381245929,4.04166663021136,3.23156111382492,158.698783243374,37.7021057419773,1475.16745124531,201.060367464871,5.95964852580405,4.89716748490708,3.3174082053013,0.510915076054255,322.08935400258,3.11949205201433,22697.124760321,17845.1021072493
2772,299.528769160116,35.5414918240888,1131.32972351432,187.95933966326,4.10510671118554,3.27286777546388,158.47038216687,37.5864096667809,1471.3235015225,202.013280038349,6.02865293626392,4.9437788264363,3.28595965655424,0.525019828315289,322.148804565264,3.2648975883266,23343.6532131715,18213.8221983085
2773,299.228542450154,35.4370201358213,1128.16753300737,189.005047706879,4.1722620056043,3.31702758696195,158.244373202983,37.4718866318138,1467.60037317454,203.002684814629,6.09876104872173,4.99160161293286,3.25477049439666,0.539257171489389,322.213156942044,3.41285991922456,24041.5293468999,18592.9465499585
2774,298.93717284061,35.3333457742077,1125.11510552745,190.058556614086,4.24296883966467,3.36392061437626,158.020620454157,37.3584988063816,1463.98780990237,204.026417046311,6.1698772825437,5.04057933096213,3.22391002713944,0.553596245311668,322.281037976312,3.56291203414577,24786.0236612194,18980.7217740022
2775,298.654252136552,35.2304817849322,1122.16753018372,191.118917622181,4.31706353956365,3.41342692376394,157.798988022837,37.2462083597898,1460.47555540694,205.082311985996,6.24190605709596,5.09065546708943,3.19344756309344,0.568006189517246,322.35107451146,3.71458692252784,25572.4066558433,19375.3944822431
2776,298.379372143046,35.1284412136791,1119.31989608539,192.185181968464,4.3943824314983,3.46542658118215,157.579340011469,37.1349774613437,1457.05335338919,206.168204886285,6.3147517917447,5.14177350788013,3.16345241056958,0.582456143841224,322.421893390879,3.86741757380815,26395.9488304839,19775.2112864838
2777,298.11212466516,35.0272371061328,1116.56729234162,193.256400890235,4.47476184166555,3.51979965268798,157.361540522495,37.0247682803487,1453.71094755007,207.281930999779,6.38831890585616,5.19387693989961,3.1339938778787,0.596915248018722,322.492121457962,4.02093697742432,27251.9206848546,20178.4187985276
2778,297.852101507958,34.9268825079775,1113.90480806161,194.331625624793,4.55803809626245,3.57642620433858,157.145453658362,36.9155429861104,1450.43808159051,208.421325579077,6.46251181879646,5.24690924971319,3.1051412733317,0.611352641784855,322.560385556102,4.1746781228139,28135.5927186685,20583.2636301778
2779,297.598894476509,34.8273904648975,1111.32753235454,195.409907409439,4.64404752148602,3.63518630219109,156.930943521514,36.8072637479341,1447.22449921146,209.584223876781,6.5372349499318,5.30081392388625,3.07696390523944,0.625737464874736,322.625312528689,4.32817399941441,29042.2354316385,20987.9923932373
2780,297.352095375878,34.7287740225772,1108.83055432958,196.490297481474,4.73262644353328,3.69596001230266,156.717874214396,36.6998927351253,1444.05994411387,210.768461145492,6.61239271862841,5.35553444898417,3.04953108191279,0.640038857023486,322.685529219117,4.48095759666348,29967.1193234782,21390.8516995096
2781,297.111296011132,34.6310462267008,1106.40896309593,197.571847078196,4.82361118860127,3.75862740073043,156.506109839453,36.5933921169894,1440.93415999868,211.971872637809,6.68788954425241,5.41101431157225,3.02291211166266,0.654225957966205,322.739662470776,4.6325619039985,30905.5148938997,21790.0881607973
2782,296.876088187338,34.5342201229526,1104.05784776277,198.653607436906,4.91683808288693,3.82306853353149,156.295514499128,36.4877240628319,1437.83689056683,213.192293606335,6.76362984617,5.46719699821587,2.9971763027999,0.668267907438014,322.78633912706,4.78251991085708,31852.6926426165,22183.9483889037
2783,296.646063709561,34.4383087570169,1101.77229743927,199.734629794905,5.01214345258732,3.889163476763,156.085952295868,36.3828507419581,1434.75787951927,214.427559303669,6.83951804374742,5.52402599548043,2.97239296363539,0.682133845174026,322.824186031361,4.93036460667677,32803.9230693415,22570.678995632
2784,296.42081438287,34.343325174578,1099.54740123463,200.813965389491,5.10936362389943,3.9567922964821,155.877287332117,36.2787343236737,1431.68687055694,215.675504982412,6.91545855635078,5.58144478993122,2.94863140248001,0.695792910909356,322.85183002707,5.07562898089509,33754.4766737879,22948.5265927854
2785,296.19993201233,34.2492824213202,1097.37824825803,201.890665457965,5.2083349230203,4.02583505874592,155.669383710318,36.1753369772838,1428.61360738079,216.933965895165,6.9913558033463,5.63939686813363,2.92596092764464,0.709214244379117,322.867897957579,5.2178460229496,34699.6239556686,23315.7377921668
2786,295.983008403008,34.1561935429279,1095.25992761864,202.963781237627,5.30889367614693,4.09617182961159,155.462105532918,36.0726208720941,1425.52783369175,218.200777294529,7.06711420410019,5.69782571665304,2.90445084744014,0.722366985318429,322.871016666281,5.3565487222779,35634.6354146972,23670.5592055797
2787,295.76963535997,34.0640715850852,1093.18752842566,204.032363965777,5.41087620947638,4.1676826751363,155.255316902361,35.9705481774099,1422.41929319078,219.473774433104,7.14263817797857,5.75667482205476,2.88417047017741,0.735220273462394,322.859812996567,5.49127006831739,36554.7815505857,24011.2374448267
2788,295.559404688283,33.9729295934765,1091.15613978827,205.095464879716,5.51411884920558,4.24024766137709,155.048881921092,35.8690810625367,1419.27772957881,220.750792563491,7.21783214434766,5.81588767090417,2.86518910416732,0.747743248546132,322.83291379183,5.62154305050568,37455.3328630477,24336.0191217112
