obs_time,obs,pred,predMean
15510,452.960344827586,435.18211792569,458.073894311547
15570,455.643859649123,421.836446799349,457.692652883193
15630,435.077586206897,500.437360295071,457.299569700947
15690,427.567857142857,498.980726880895,456.89841378046
15750,437.896551724138,476.134411689471,456.485805955189
15810,426.748333333333,445.725554126964,456.065645068004
15870,441.958333333333,519.241357353511,455.630316733222
15930,448.236666666667,470.132007834464,455.187702399029
15990,422.266101694915,520.041054018152,454.733406435959
16050,421.187931034483,469.664767791081,454.267575540382
16110,430.296610169492,564.1339990305,453.795086251908
16170,447.606666666667,469.548139081989,453.307605312625
16230,449,481.71973758273,452.81403529457
16290,441.761666666667,494.787670286174,452.310244150423
16350,449.527118644068,350.470036251973,451.796408936557
16410,438.92,502.833266804888,451.277523528807
16470,434.99649122807,423.143278456591,450.744227035603
16530,447.335,444.844674163042,450.206422053842
16590,450.986440677966,500.559715095628,449.659462686637
16650,439.69,379.609842272811,449.108708135349
16710,431.618965517241,381.123776445762,448.543252078504
16770,433.461666666667,538.590002774036,447.969017235562
16830,424.339655172414,493.875094512312,447.391716183721
16890,426.843333333333,516.952545325698,446.806326580154
16950,438.756140350877,567.922888216971,446.213013950978
17010,413.543636363636,412.649669936128,445.617551128888
17070,407.209259259259,308.630608516346,445.008967175651
17130,405.691228070175,359.450213430388,444.39871537255
17190,405.855,396.031440757489,443.781350032241
17250,403.22,414.690523188537,443.156980929663
17310,447.013333333333,411.269193438507,442.525003706346
17370,414.806896551724,291.542066703479,441.886393837009
17430,418.242372881356,568.263768267915,441.247405979094
17490,418.946666666667,285.326802896373,440.59617672817
17550,417.131666666667,345.298690487436,439.945016593537
17610,426.033333333333,432.824690880687,439.28803567562
17670,423.513333333333,507.140890953957,438.625388289699
17730,430.461666666667,419.970883795702,437.957228810442
17790,429.47,375.556801878482,437.289897335791
17850,420.715254237288,415.48036912684,436.610480166557
17910,430.891379310345,385.050838378751,435.926067939546
17970,444.715,427.081017171031,435.243334881725
18030,446.75,416.412853928441,434.556013840659
18090,453.985,469.452255133807,433.864259506944
18150,451.483333333333,327.486801783823,433.168214534394
18210,448.676271186441,375.970825423141,432.474739959698
18270,441.38813559322,435.079494648032,431.770485988437
18330,430.087719298246,506.102463230049,431.061914435289
18390,420.041071428571,402.580509903086,430.356501228151
18450,409.126666666667,389.570155611554,429.647680637197
18510,418.026666666667,442.93522479761,428.935596070654
18570,409.295,429.681546207711,428.22039100499
18630,410.967272727273,417.200456681049,427.50220898559
18690,396.736666666667,476.035974620117,426.781193627414
18750,402.866666666667,501.747913485873,426.057205075603
18810,394.433333333333,521.690363049461,425.330552675212
18870,402.934482758621,472.918944298958,424.601562206271
18930,399.910526315789,238.748941243701,423.877425294564
18990,400.484745762712,371.386876705053,423.15131129403
19050,398.086666666667,397.267632585566,422.416345416543
19110,404.636206896552,486.777754090393,421.68688465303
19170,390.401666666667,295.86721291658,420.955990954987
19230,392.303448275862,389.230607887802,420.223901290671
19290,398.901724137931,450.789477426026,419.490992733721
19350,392.201754385965,425.928689510962,418.757613475216
19410,390.559322033898,376.772465342072,418.024128928812
19470,377.961666666667,296.689284044441,417.290968631725
19530,393.443333333333,398.875803919427,416.55851959255
19590,392.79,292.903573377495,415.834404667024
19650,389.03,410.945193476969,415.105083798285
19710,396.151666666667,367.160684239505,414.377897520801
19770,388.026666666667,339.798703326211,413.653283525949
19830,388.489830508475,440.210422793722,412.938616834181
19890,384.86724137931,215.401357429504,412.220292106103
19950,394.871666666667,434.149878337426,411.505768455313
20010,397.118644067797,614.436152482937,410.795753081643
20070,405.136666666667,374.217163533963,410.091107334759
20130,407.833333333333,421.234327284006,409.391662214892
20190,403.133333333333,319.40070333143,408.697871702228
20250,393.358333333333,280.764481196014,408.010102553128
20310,396.376271186441,199.546457970505,407.32881577328
20370,424.084210526316,608.362318085542,406.654370935692
20430,424.538333333333,404.176647392928,405.981204197313
20490,413.945,382.963615788331,405.323538050445
20550,409.453333333333,355.286994152574,404.667888326162
20610,399.515,236.998502895954,404.021176117277
20670,407.275862068966,558.554976449363,403.383833747485
20730,428.006779661017,275.348615011073,402.756294832847
20790,405.235,511.329892389896,402.138996341971
20850,416.462068965517,515.5617834423,401.526605585976
20910,419.218965517241,416.362384102996,400.927339342484
20970,407.03220338983,437.869727104669,400.339359372448
21030,400.981666666667,367.030322375091,399.765099318401
21090,382.36,297.399998440784,399.198177740586
21150,395.408333333333,292.31160065914,398.644839193518
21210,391.678333333333,309.357627975841,398.105593721345
21270,395.887931034483,305.173182946074,397.580919684788
21330,404.591228070175,563.346036461858,397.066651255035
21390,397.258620689655,382.165409464843,396.568739038676
21450,394.803571428571,405.655454530461,396.084563107546
21510,411.34,413.089469223475,395.617743786627
21570,397.383050847458,353.300538529289,395.168786144418
21630,417.245,390.615825838566,394.73819513338
21690,406.645,265.158968247772,394.31903912399
21750,421.926666666667,530.225754443456,393.927105948852
21810,404.622033898305,395.188947143158,393.548461410269
21870,398.8,373.348502794206,393.184912374557
21930,407.32,422.079539566777,392.849786018075
21990,381.05,369.247719791438,392.531752291695
22050,387.783333333333,559.551128432441,392.237557715702
22110,390.608333333333,498.075084277522,391.968982906398
22170,392.976666666667,512.254295436605,391.721863391675
22230,397.056666666667,351.995547532597,391.501073494197
22290,371.25593220339,256.345910211271,391.303419587727
22350,379.629310344828,511.251988732697,391.136196543819
22410,380.584745762712,287.045687172135,390.992164474959
22470,367.325,309.134729707641,390.876141695391
22530,364.485,301.564265582946,390.786945571111
22590,355.68275862069,543.671425897881,390.725165470711
22650,357.661666666667,434.947533874793,390.689989648242
22710,362.773333333333,341.598555466913,390.681503448042
22770,366.888333333333,338.729651472874,390.699542495159
22830,370.791071428571,389.08220867171,390.743919894789
22890,377.531034482759,322.678100666326,390.814643013564
22950,369.583333333333,334.324849229203,390.911687260827
23010,355.581034482759,422.986257624605,391.033951906926
23070,356.7,437.561248447703,391.182007745816
23130,361.34,500.821453796073,391.355751367676
23190,370.68,446.685405324449,391.553439861411
23250,363.688333333333,417.280367058896,391.776160274764
23310,365.305084745763,448.090864367787,392.02177035003
23370,358.780701754386,341.619145147624,392.29462486691
23430,352.685,385.051552449964,392.5875565561
23490,353.6,452.148704829645,392.906669375604
23550,352.736666666667,300.724101075975,393.246606696393
23610,360.691666666667,292.240914097657,393.606618283948
23670,358.42,393.935780269983,393.991979275487
23730,358.803333333333,487.5834918119,394.393254123079
23790,362.912280701754,434.248290362025,394.815839915496
23850,354.079310344828,117.371589048022,395.259310241475
23910,354.086666666667,378.843357169127,395.71970357723
23970,354.125423728814,357.799691193269,396.196210744886
24030,356.048214285714,482.960685521766,396.691866944678
24090,354.228571428571,326.335622810392,397.207154236387
24150,353.286440677966,444.034173956933,397.732474451815
24210,346.268965517241,471.312355346105,398.27479230678
24270,337.269491525424,384.354355792542,398.833501724952
24330,348.550877192982,395.580691155952,399.399503925453
24390,341.563636363636,453.56269038178,399.980394565186
24450,340.998333333333,553.117019881221,400.573219701518
24510,339.33275862069,400.316602850246,401.171309610056
24570,340.465,421.400799359413,401.779711562406
24630,345.995,338.720365471894,402.400094144201
24690,343.918333333333,454.627873823853,403.026856690414
24750,357.596666666667,368.915115910185,403.659120542038
24810,344.627586206897,402.409096842199,404.29601475015
24870,338.059322033898,354.84978529778,404.936670951468
24930,337.786666666667,378.670285439314,405.580222032993
24990,341.743333333333,471.312739847462,406.228295701589
25050,337.938333333333,428.43643100621,406.91862093121
25110,333.298333333333,377.741990551034,407.705696805004
25170,335.838333333333,450.136183789051,408.65266816481
25230,327.938333333333,393.166534349744,409.761465085173
25290,317.118644067797,413.472608298129,411.073465131303
25350,340.20350877193,356.281155924284,412.474164401748
25410,316.124137931035,409.820350780315,413.631298769412
25470,304.65,556.743280788024,414.412064422904
25530,304.121428571429,499.713715862483,415.166259986751
25590,310.853448275862,483.754514659012,416.21795916595
25650,316.373333333333,414.872351634827,417.134694896185
25710,309.906896551724,447.590588694761,417.675462779123
25770,318.340677966102,347.815203289733,418.369220615955
25830,340.907142857143,321.428465028711,420.150164725679
25890,328.258333333333,406.619673570023,422.677434557765
25950,324.598333333333,414.207722857136,423.985301788999
26010,326.575,419.442124842242,424.376963743916
26070,325.316666666667,345.31434407995,424.198988847182
26130,322.051666666667,422.804938845813,423.75450333945
26190,330.258333333333,432.195713559728,423.37269515187
26250,324.75,274.556835955981,423.340893290647
26310,321.770689655172,472.723347717665,423.586147801098
26370,308.516949152542,472.116052764512,423.797101869897
26430,315.453333333333,510.049743847601,424.322176431467
26490,331.45,434.596966587103,426.174342633073
26550,324.151785714286,417.568032147827,427.73448233629
26610,307.681034482759,370.969349254313,427.531426877164
26670,290.436666666667,336.217993785473,426.803196178309
26730,308.918965517241,419.000846870624,427.069844915564
26790,319.960344827586,370.815859094368,429.775736405417
26850,319.091525423729,414.237311559608,431.20206210755
26910,305.591525423729,368.385509257424,431.252090460688
26970,293.121666666667,399.289612519878,431.248832885571
27030,300.24,385.771965482953,431.643073040967
27090,306.217857142857,482.173992807164,432.323781987973
27150,299.223214285714,481.846269600427,433.053928668226
27210,299.687931034483,554.400338256896,433.792649052025
27270,286.233333333333,296.50813305293,434.997149202129
27330,310.195,483.362432004385,438.549645169372
27390,292.271666666667,424.99347000617,442.472223278029
27450,289.36724137931,435.520482803658,442.343228684754
27510,285.12,481.495993829845,441.497973681423
27570,287.769491525424,378.930421734208,441.187055193057
27630,304.445,452.023027536581,442.381195224197
27690,305.547368421053,415.309610727853,445.16491017987
27750,301.139655172414,583.21638390455,447.791951298855
27810,295.451666666667,338.891669538967,449.994464987398
27870,297.353333333333,369.993146460252,451.87118879494
27930,306.275,430.357087597645,453.478916684924
27990,289.953333333333,467.697681966754,454.85422171795
28050,311.113333333333,335.290459506168,456.009939846187
28110,322.901666666667,381.115811524294,456.986048495807
28170,292.113333333333,435.537981296925,457.808596811081
28230,288.279310344828,532.650255655651,458.496577330712
28290,283.91186440678,439.818233325441,459.053257318418
28350,282.823333333333,380.769568417782,459.506762096382
28410,276.278333333333,443.902424792181,459.852709999542
28470,274.186666666667,553.926989974052,460.110547145047
28530,275.996610169492,492.954366244359,460.286197626981
28590,280.581034482759,412.091625025453,460.389133811781
28650,287.344827586207,416.112354316873,460.426010288107
28710,290.117857142857,461.710961867558,460.403242649896
28770,292.918644067797,400.24284453986,460.327701463532
28830,295.188333333333,380.093816280708,460.204347659705
28890,296.268333333333,642.86074857238,460.039130605799
28950,295.29,545.455010713061,459.837516890837
29010,294.445,228.071979540167,459.604737081967
29070,291.248333333333,336.491410857846,459.343448471529
29130,283.138333333333,369.719685860614,459.05777786851
29190,290.538983050847,298.812721503613,458.75457207334
29250,331.518965517241,450.668605801564,458.435503690028
29310,349.981666666667,333.371597511991,458.107528578227
29370,406.698333333333,387.334472674921,457.76882180771
29430,424.77,506.286667260151,457.429185542251
29490,414.035,670.722907465116,457.088751325837
29550,408.586206896552,454.584940592094,456.746348675453
29610,401.912068965517,492.080236207774,456.40919378855
29670,392.542372881356,317.519502704787,456.072554245169
29730,400.137931034483,525.127445277895,455.743518343544
29790,454.426666666667,434.48117222229,455.417522894711
29850,461.063333333333,544.248272053644,455.101440061447
29910,482.995,523.355232427009,454.791333855139
29970,469.977586206897,533.315551380646,454.491176477867
30030,482.889655172414,364.464660201885,454.199517728652
30090,457.867796610169,374.649523390356,453.922760785578
30150,473.910169491525,618.367189053712,453.657224156037
30210,464.237931034483,480.215353318103,453.406705678632
30270,454.171186440678,474.033113567212,453.172476166708
30330,476.455,512.581084221061,452.953902348422
30390,470.105,342.364680308406,452.753649171692
30450,467.063333333333,364.321196181333,452.571556391986
30510,463.201666666667,497.706724234855,452.40591476942
30570,456.656896551724,405.349311687492,452.258022806702
30630,451.878333333333,353.839314627029,452.12750908236
30690,457.531034482759,368.041757836964,452.013103714592
30750,448.006779661017,567.693105536592,451.915621579878
30810,458.703333333333,389.347387088846,451.834680571277
30870,447.451666666667,516.116232099469,451.769422818741
30930,480.455,627.436842594271,451.720209776591
30990,474.441666666667,396.398039749299,451.686438159657
31050,471.825862068966,521.811905604872,451.668263690277
31110,469.953448275862,331.156286573335,451.664992952153
31170,476.259322033898,407.03262436033,451.676433267834
31230,471.286206896552,393.014116162399,451.70246038994
31290,445.723728813559,589.151027145583,451.742226592985
31350,450.241666666667,520.523367336286,451.796497624226
31410,449.254237288136,473.091836988196,451.86368026242
31470,446.739285714286,539.333623000587,451.943753781047
31530,434.80701754386,429.197395731916,452.037119806893
31590,430.105,420.093670530357,452.142743138865
31650,427.966101694915,357.917509675856,452.261206204686
31710,438.506779661017,346.637555007994,452.391259114259
31770,419.928813559322,467.112332357101,452.531283368926
31830,399.815,576.732642481934,452.684397030773
31890,391.783333333333,414.276921519464,452.8452650294
31950,406.368333333333,553.502472290384,453.018681795918
32010,403.538333333333,434.266018084161,453.201667075029
32070,414.705,488.191566755995,453.393776364687
32130,420.675,408.745987909032,453.594565179241
32190,423.289285714286,442.24078683864,453.803589057318
32250,425.373214285714,484.073992541054,454.020403569316
32310,427.014285714286,493.808956402104,454.24456432451
32370,419.18,510.521809399562,454.477495227546
32430,427.481034482759,507.633889017153,454.716962736066
32490,428.24,421.538714456733,454.96053477418
32550,434.545614035088,519.243005316685,455.2137515437
32610,432.9,426.731817624837,455.467975988874
32670,437.216949152542,572.347176784689,455.730913148168
32730,439.808620689655,480.794628485712,455.995825394481
32790,433.251666666667,514.912988150525,456.264307145854
32850,435.503333333333,444.031502418726,456.538058491994
32910,434.323333333333,418.497744800677,456.812231630761
32970,429.824137931034,501.789819471425,457.088505715469
33030,423.706779661017,525.17608465692,457.368622229339
33090,422.245,493.398882538504,457.649876588366
33150,409.240677966102,333.692823380249,457.927281410665
33210,402.210344827586,464.397516345953,458.209141344265
33270,401.058333333333,418.321990911496,458.490100964339
33330,384.51,522.319276498502,458.766986382204
33390,376.17,401.170322552587,459.041087235611
33450,370.26,366.142506968074,459.313611058887
33510,369.167796610169,521.806272873198,459.579269006121
33570,377.943333333333,336.401858163454,459.839299815692
33630,385.03220338983,376.68464322785,460.09074161202
33690,388.213559322034,461.984190996122,460.338701403983
33750,386.14406779661,558.208114236709,460.574291069907
33810,380.585,432.851776315605,460.800621721745
33870,383.11,388.270003311003,461.016770114064
33930,376.824137931034,397.43719952667,461.221671905431
33990,375.823333333333,403.994845961644,461.41432199592
34050,373.986666666667,478.31323985182,461.593917615988
34110,376.308333333333,273.743708745776,461.75834993787
34170,371.056896551724,675.513511601904,461.908173106244
34230,360.527118644068,387.259902496277,462.041503450643
34290,357.715,409.212944713752,462.158692856756
34350,359.794827586207,516.936227601551,462.258860203039
34410,361.755357142857,525.266881027303,462.341124269748
34470,364.740350877193,387.032795309059,462.404208274654
34530,358.215517241379,544.713318283671,462.447954277589
34590,355.323333333333,523.210280518621,462.471441283865
34650,363.433898305085,693.692183996524,462.474224795041
34710,366.729310344828,460.85595665885,462.455464629205
34770,363.77,328.827817334083,462.414815256471
34830,363.128333333333,448.768974784959,462.351339118487
34890,362.633333333333,539.476819270918,462.265116238504
34950,362.965,460.778776758714,462.154852219545
35010,359.985,408.721275562336,462.019747191364
35070,360.005,462.169686650763,461.86056683452
35130,352.783050847458,322.924151995012,461.677294087174
35190,358.222413793103,339.163547467719,461.468318409482
35250,349.42,343.12614103332,461.233597642358
35310,344.503333333333,395.843902524145,460.974880753584
35370,346.595,477.242117901046,460.692817514961
35430,347.474137931034,467.193241779509,460.385810731016
35490,339.615,517.804759298628,460.053821913896
35550,334.435087719298,376.332684323345,459.699986686493
35610,338.450847457627,529.272205867859,459.321555255209
35670,341.110714285714,354.138418889003,458.922128542415
35730,342.655357142857,687.900151533483,458.498494399965
35790,354.64,487.247160210466,458.054720151965
35850,360.946666666667,406.658717785051,457.587129126416
35910,367.816666666667,433.668150512543,457.095684535357
35970,360.596610169492,480.611944136281,456.585155441719
36030,354.465,320.923574634782,456.056208436102
36090,358.620689655172,439.47047710093,455.504241789156
36150,354.439655172414,426.060374213017,454.928929087989
36210,344.55593220339,673.171805642069,454.334781456388
36270,352.238333333333,486.945609942736,453.719753603519
36330,365.708620689655,294.084241570957,453.090836391015
36390,365.818333333333,415.480631183524,452.437323747884
36450,371.483333333333,388.730895774345,451.778491239402
36510,383.506666666667,405.231241829983,451.103371983219
36570,373.625,622.861355688692,450.406219006471
36630,368.669491525424,529.042151017957,449.707812010833
36690,365.444827586207,497.80345207323,448.989050256298
36750,365.335593220339,548.723828259863,448.255968271986
36810,358.705,292.808175546253,447.525337569455
36870,355.738333333333,450.780431007867,446.777352231124
36930,364.366666666667,474.391153099872,446.019780582528
36990,363.255,310.766634552918,445.260827835348
37050,361.281666666667,448.18020764676,444.49415697439
37110,363.349152542373,534.708167118411,443.720588154248
37170,365.014545454545,378.210634094818,442.940713285213
37230,368.45,612.819392539023,442.155124798306
37290,372.001724137931,372.276415798702,441.373069724776
37350,368.260344827586,564.511463474059,440.587833944263
37410,367.27,495.817142235748,439.792550490246
37470,372.825,514.63160738403,439.003314865308
37530,378.621666666667,474.752920989035,438.21327603835
37590,375.968965517241,438.530444369965,437.415577038416
37650,390.654237288136,340.723058724792,436.634372861146
37710,425.52,489.093742398281,435.839830771717
37770,425.983333333333,359.608125777251,435.063312438006
37830,466.406896551724,362.193058515044,434.275146662448
37890,466.711666666667,418.419704094558,433.498932354687
37950,457.643333333333,382.968276773752,432.727854448617
38010,443.1,377.80115587546,431.962755056104
38070,451.401724137931,539.95803617295,431.205768334856
38130,452.8,415.456219520969,430.449560632672
38190,456.833333333333,345.343832592192,429.702267753563
38250,469.771186440678,411.408288186891,428.971760741897
38310,474.563333333333,412.148878711159,428.244655207426
38370,475.362068965517,383.036687181031,427.528887985657
38430,480.94,407.273968163255,426.825147515788
38490,482.652542372881,363.83528468838,426.128790461513
38550,477.061403508772,429.060528321334,425.453758113328
38610,481.146428571429,535.272551250967,424.786557947918
38670,482.337931034483,442.348965499881,424.128307824978
38730,479.067857142857,376.982512112268,423.492119815286
38790,468.668888888889,452.906148072838,422.866538999164
38850,459.845,596.8507390619,422.258374720515
38910,451.74,471.767749060206,421.668291748544
38970,440.455,486.868089653879,421.09242627548
39030,456.238333333333,479.201399746292,420.538672331617
39090,507.712068965517,412.781784912184,420.00073863964
39150,496.613333333333,447.384848425639,419.484720980567
39210,472.43,269.868749507799,418.991335648066
39270,481.765,445.625104996541,418.517067375793
39330,472.496666666667,355.64856179666,418.063373191121
39390,476.80350877193,194.95899272596,417.635256101595
39450,470.696610169492,403.550673560745,417.232841230138
39510,456.227586206897,325.807756783046,416.849596318913
39570,434.23275862069,411.803617766494,416.495794297758
39630,429.527118644068,374.000877195741,416.165146227109
39690,425.1,551.678738618535,415.85953704708
39750,427.996666666667,383.132249975913,415.578568605126
39810,429.753333333333,320.911551074114,415.324559586644
39870,415.133898305085,450.188189501663,415.097374656331
39930,413.743103448276,424.461180419963,414.895168708649
39990,426.683333333333,513.751386172929,414.718543118131
40050,433.203389830508,362.799784300488,414.568089583011
40110,424.8,530.21461430492,414.446343600222
40170,414.41,466.092820397633,414.350227055433
40230,399.028813559322,465.721581254435,414.282024035012
40290,395.703333333333,396.263551176305,414.241068453346
40350,391.736666666667,440.628872052818,414.228666469821
40410,384.978333333333,521.080548739592,414.244654321839
40470,370.435593220339,403.380920929607,414.28886776904
40530,364.64,402.745594967451,414.362513906186
40590,375.134482758621,284.295405149641,414.465901667813
40650,381.974576271186,295.078793150755,414.598399993234
40710,374.571666666667,407.359665224155,414.761208472774
40770,379.766666666667,453.67329925133,414.953225910574
40830,375.657894736842,441.823583591748,415.177932462513
40890,368.378947368421,544.107017863236,415.432380313827
40950,384.163793103448,456.379067817708,415.716376494268
41010,377.791666666667,427.752082904108,416.034843623713
41070,375.803389830508,471.473861662674,416.384670206342
41130,366.269491525424,375.069544810523,416.770968710593
41190,362.476271186441,361.870721059163,417.184373119878
41250,385.788333333333,365.794010161828,417.634798974554
41310,397.478571428571,363.210483632492,418.115696094161
41370,408.366101694915,336.182176264268,418.630571698073
41430,414.150847457627,430.480102233422,419.179006037433
41490,406.193333333333,449.570949332514,419.755944943906
41550,410.418965517241,496.5189857556,420.364714778687
41610,409.018965517241,374.142926847589,421.004587136149
41670,398.706666666667,439.056438923212,421.671463945387
41730,395.141666666667,468.365320033763,422.368281220446
41790,395.196666666667,688.687942075509,423.093328412976
41850,397.013333333333,245.296958872733,423.840169327954
41910,379.46,370.35050323862,424.607443304466
41970,378.725,210.708941903087,425.399587550654
42030,396.32,484.00398568143,426.21559261127
42090,396.125862068965,384.517907187863,427.043571899428
42150,412.939655172414,473.33951582033,427.893295745709
42210,408.55,409.29418883958,428.76302106657
42270,423.283333333333,614.506385042369,429.638927657576
42330,423.468333333333,423.988313331141,430.532241128111
42390,410.633333333333,395.543153318758,431.435321512136
42450,397.101666666667,504.705139419093,432.347224709159
42510,406.148333333333,399.541466179333,433.266345175054
42570,408.843103448276,343.228103961452,434.190797409232
42630,399.444827586207,487.44544373592,435.119206983703
42690,397.701724137931,402.224836458054,436.050200424177
42750,396.681034482759,395.148714402524,436.982405218683
42810,398.473333333333,349.919432085323,437.914349149421
42870,407.646666666667,496.239454156732,438.844433861962
42930,406.757627118644,515.950622385383,439.764708470868
42990,412.506896551724,439.256864491965,440.687048834503
43050,413.694736842105,391.932997824196,441.596926597302
43110,420.775438596491,467.515920586966,442.499599157369
43170,425.471186440678,394.952647650222,443.386983418241
43230,421.926666666667,466.985061898433,444.263610586318
43290,418.241666666667,505.903061810709,445.128885532253
43350,413.588333333333,407.470998290023,445.981490980906
43410,401.958333333333,449.432935917245,446.808039177208
43470,408.070689655172,342.320540619476,447.6315589885
43530,407.186440677966,458.584138430495,448.426825174965
43590,408.213793103448,557.080102368214,449.204099329939
43650,428.201666666667,520.085848107434,449.951226098265
43710,434.55,479.328184741677,450.691772747316
43770,425.808333333333,434.562735134498,451.404236235894
43830,420.923333333333,477.382480267,452.099729506413
43890,403.308333333333,441.171374186098,452.778415102252
43950,401.585,391.291984029053,453.430646057298
44010,405.286666666667,459.656034544252,454.071631483934
44070,407.873684210526,467.184076502113,454.696513768042
44130,407.977586206897,337.731304042767,455.300120190242
44190,402.578571428571,258.40363768569,455.878916554488
44250,412.210714285714,467.612816728135,456.451252358354
44310,407.173333333333,433.534316727434,457.000054018062
44370,397.863333333333,507.356011157619,457.542284910663
44430,395.344,543.369978839263,458.061862117553
44490,392.692592592593,540.232412497632,458.567660526264
44550,414.991379310345,500.187161137684,459.05285856657
44610,404.581034482759,435.580754797709,459.533343329022
44670,409.751666666667,574.725698003122,459.998525089584
44730,424.861666666667,380.668578899937,460.452835320154
