obs_time,obs,pred,predMean
9030,464.738983050847,493.333277808327,493.353206113159
9090,467.230508474576,532.513576243991,492.614507137991
9150,464.935,511.577986310919,491.857094991115
9210,471.506666666667,482.074259259532,491.073541897794
9270,458.511666666667,515.746340419225,490.266183996942
9330,446.501666666667,550.200442035999,489.452955233315
9390,432.596666666667,475.757641022072,488.604701928135
9450,425.498333333333,609.395935510857,487.755433490634
9510,420.98,389.227597855285,486.891213930859
9570,424.978947368421,591.794019390767,486.01382465056
9630,430.555357142857,468.127889422115,485.123777850545
9690,443.722448979592,455.79214996836,484.224995620003
9750,445.820512820513,547.442605702132,483.319320509466
9810,453.391666666667,305.786933498565,482.426045473611
9870,463.215,518.798626170312,481.511799576612
9930,478.128333333333,508.685840295664,480.595731720998
9990,483.36,523.327681988797,479.697145508361
10050,462.951724137931,347.551905918278,478.783682466138
10110,480.453333333333,541.043225030485,477.893322593211
10170,486.252542372881,493.915040377372,476.99326460352
10230,463.391666666667,357.340667430263,476.1204089859
10290,457.903333333333,761.842767063887,475.242719620101
10350,448.041666666667,321.763732238037,474.379647905669
10410,432.438983050847,253.031595551686,473.533158801033
10470,448.22,508.085349842838,472.705969468213
10530,457.018644067797,478.357190914119,471.898575561116
10590,447.049090909091,566.115211591057,471.109718871107
10650,455.628070175439,341.919574539755,470.325100657881
10710,460.43,560.6424135836,469.574778719439
10770,465.118333333333,520.214484143287,468.830256332096
10830,448.066666666667,505.169903887142,468.106520813866
10890,480.176666666667,439.960125286945,467.403910952413
10950,478.29,474.641987169651,466.724184932769
11010,480.618644067797,331.977741740591,466.055876424698
11070,483.689830508475,386.489492421963,465.422618644426
11130,477.778333333333,469.898864767626,464.800526687677
11190,471.871666666667,591.396868586613,464.20228614646
11250,483.471428571429,626.391430834888,463.623046986476
11310,476.814285714286,434.784992244327,463.068840840613
11370,474.775,528.536167379644,462.540011992601
11430,478.791666666667,480.147625898321,462.032506914529
11490,483.340677966102,445.22859413895,461.551611180752
11550,473.427586206897,389.878877171393,461.093832664929
11610,484.896666666667,486.22767020242,460.665896536046
11670,481.966666666667,521.060673961235,460.263291664068
11730,508.665,487.278355433213,459.886716348448
11790,489.029310344828,378.527998865948,459.543470374799
11850,471.751666666667,468.854737125318,459.224978127521
11910,473.746666666667,611.8177760276,458.9383084525
11970,471.526666666667,338.529241932815,458.681837778071
12030,473.342372881356,423.672418668587,458.458815251914
12090,472.020338983051,592.231909394834,458.268293209806
12150,467.578333333333,491.110384852734,458.111803487566
12210,467.183333333333,596.590420863104,457.990854755257
12270,453.665517241379,508.517472424713,457.906618327986
12330,449.941379310345,388.728368827661,457.857193441156
12390,450.505,445.808895462549,457.8412575634
12450,440.168965517241,509.028805141594,457.857189106003
12510,434.582456140351,583.354251227934,457.903268278555
12570,429.393103448276,528.872114616191,457.978003267472
12630,423.294915254237,451.24530197331,458.078870646317
12690,416.41,475.555588897287,458.203627497882
12750,407.978333333333,275.728741444848,458.351314790342
12810,413.513333333333,501.32087596503,458.518716202814
12870,403.185964912281,168.537074376549,458.705096604334
12930,405.045,569.106087738245,458.906825593146
12990,403.038983050847,607.904453775963,459.123303823898
13050,400.518644067797,418.144500479305,459.350542432853
13110,389.530508474576,306.8793497387,459.584192218226
13170,393.695,371.856234149854,459.8255439737
13230,415.603333333333,347.763605395991,460.070267098999
13290,415.54,639.775717960823,460.315850465789
13350,409.843333333333,426.328561384162,460.559760812216
13410,403.046666666667,428.987425740252,460.799476414737
13470,403.421666666667,407.026231128837,461.032720904009
13530,417.489655172414,493.075612383363,461.255652535469
13590,417.698305084746,619.688787536664,461.468350223254
13650,428.008333333333,570.618566298277,461.668944964227
13710,428.031666666667,512.004298351846,461.855526425872
13770,435.667796610169,392.902917259839,462.026177297202
13830,440.426666666667,417.688679617898,462.177864216388
13890,454.458620689655,364.770507347584,462.310106654656
13950,441.601724137931,322.84219719363,462.420260471326
14010,442.884482758621,463.268698481656,462.507635041122
14070,455.466666666667,379.514665191596,462.570462698045
14130,451.076785714286,474.196450805032,462.609203925253
14190,455.970689655172,414.821741651078,462.624089100522
14250,457.579310344828,472.422211169615,462.615720888405
14310,476.09,370.820607478259,462.584741686542
14370,487.196666666667,314.638718690338,462.531384646617
14430,480.061666666667,399.12745282111,462.456685500275
14490,472.706779661017,391.120966413916,462.360512506226
14550,469.005172413793,597.884881137239,462.243144683412
14610,483.121666666667,429.627883655423,462.106187190738
14670,500.086666666667,652.337562155272,461.948976127062
14730,526.766666666667,481.220871421414,461.771813702948
14790,568.066666666667,326.76715680692,461.576844452479
14850,543.083333333333,460.3940771921,461.364889262794
14910,499.133333333333,510.26570174897,461.132432550554
14970,507.63,487.103996431686,460.883638044263
15030,491.7,580.6797501055,460.619017849625
15090,471.640677966102,383.074631169317,460.337388077314
15150,471.228813559322,417.798984438349,460.039079686255
15210,476.543333333333,612.808912580987,459.724429655585
15270,469.613793103448,503.471435120873,459.39671475937
15330,470.011666666667,463.770166008704,459.053637210811
15390,462.398333333333,478.824004744199,458.695539835538
15450,463.277586206897,626.005548087899,458.322770060009
15510,452.960344827586,433.297133166458,457.939169084935
15570,455.643859649123,418.94416318546,457.541863220844
15630,435.077586206897,503.570966721644,457.134946757683
15690,427.567857142857,502.015114192525,456.715271424789
15750,437.896551724138,477.430093405992,456.279194494044
15810,426.748333333333,444.708349992248,455.839023648786
15870,441.958333333333,523.857761108861,455.383147284426
15930,448.236666666667,471.006596070123,454.919678868528
15990,422.266101694915,524.745754232392,454.444814264014
16050,421.187931034483,470.533751207672,453.959320368838
16110,430.296610169492,572.238619396049,453.463413572544
16170,447.606666666667,470.444200158137,452.961947591352
16230,449,483.561754349773,452.445979757736
16290,441.761666666667,497.655098402345,451.92993304522
16350,449.527118644068,342.326309161688,451.399894063783
16410,438.92,506.358545715196,450.860953208662
16470,434.99649122807,420.607337422978,450.318599441432
16530,447.335,443.996600540116,449.768296973101
16590,450.986440677966,503.996800735141,449.204816619096
16650,439.69,373.831521818515,448.644132251673
16710,431.618965517241,375.497354148175,448.071588324836
16770,433.461666666667,545.042420353705,447.492735131962
16830,424.339655172414,496.945356688616,446.907952029492
16890,426.843333333333,521.83256942197,446.323110796427
16950,438.756140350877,576.748764517405,445.733196186547
17010,413.543636363636,409.650029385186,445.13856897314
17070,407.209259259259,297.734012036374,444.539587800335
17130,405.691228070175,352.493095296809,443.936590148213
17190,405.855,391.928808911588,443.329580945139
17250,403.22,412.082095231423,442.725041515051
17310,447.013333333333,408.466424907873,442.11199204512
17370,414.806896551724,279.657095813005,441.496450125966
17430,418.242372881356,577.612320145838,440.88454030918
17490,418.946666666667,273.129891382992,440.270851634836
17550,417.131666666667,337.772911332828,439.655706627797
17610,426.033333333333,432.081905297451,439.039424535174
17670,423.513333333333,512.170548529989,438.416487282549
17730,430.461666666667,418.437322659082,437.798867714588
17790,429.47,370.728073095489,437.181157817986
17850,420.715254237288,413.817985136452,436.563662292542
17910,430.891379310345,381.181631367199,435.946679438017
17970,444.715,426.544111242037,435.33050347367
18030,446.75,415.18507472957,434.715424436627
18090,453.985,472.410710824854,434.101728082667
18150,451.483333333333,319.72809315014,433.489695789415
18210,448.676271186441,372.055687229833,432.879778295332
18270,441.38813559322,435.834328157824,432.272319300588
18330,430.087719298246,512.445433190693,431.667433808995
18390,420.041071428571,401.165693340194,431.065381523696
18450,409.126666666667,387.32464463781,430.466417235925
18510,418.026666666667,444.94080314485,429.870790747378
18570,409.295,430.846063494452,429.27319128126
18630,410.967272727273,417.595609801077,428.685013525489
18690,396.736666666667,481.121598459609,428.100895220135
18750,402.866666666667,508.999532185205,427.521663281454
18810,394.433333333333,530.668989308626,426.941700158322
18870,402.934482758621,478.383641036095,426.372008345572
18930,399.910526315789,226.518987191527,425.802025633799
18990,400.484745762712,369.520387015027,425.242626955712
19050,398.086666666667,397.611926125628,424.683459345185
19110,404.636206896552,494.197616321802,424.130028922539
19170,390.401666666667,288.929713327007,423.582529668741
19230,392.303448275862,389.678174277098,423.041153033838
19290,398.901724137931,456.198397292452,422.506892929419
19350,392.201754385965,429.698772981005,421.979410784363
19410,390.559322033898,377.053105193252,421.458788643375
19470,377.961666666667,291.117812246994,420.940460928151
19530,393.443333333333,401.394861108308,420.429561928754
19590,392.79,287.601082303981,419.930959595479
19650,389.03,414.95769763864,419.435644871171
19710,396.151666666667,368.121281724032,418.948628891679
19770,388.026666666667,338.964508357311,418.465862352293
19830,388.489830508475,447.353506115941,417.996552304704
19890,384.86724137931,205.670046243848,417.537363833655
19950,394.871666666667,441.458930572107,417.083497243931
20010,397.118644067797,635.849803180706,416.63946528836
20070,405.136666666667,377.584719354016,416.201513296788
20130,407.833333333333,428.525948661412,415.777817057964
20190,403.133333333333,319.239826813872,415.364478449514
20250,393.358333333333,277.983433890649,414.958001486382
20310,396.376271186441,190.893365715115,414.562347881359
20370,424.084210526316,631.304338930582,414.174204731831
20430,424.538333333333,411.854752288622,413.797281904544
20490,413.945,389.365311278984,413.434828568948
20550,409.453333333333,359.924381828267,413.080840610727
20610,399.515,232.945857227364,412.738750681572
20670,407.275862068966,579.440253013962,412.40503444817
20730,428.006779661017,274.933843623562,412.082860350709
20790,405.235,529.311604109312,411.772190084367
20850,416.462068965517,534.227048424631,411.472968472951
20910,419.218965517241,427.797775570945,411.182598094949
20970,407.03220338983,451.303599809337,410.90373506741
21030,400.981666666667,375.396351679106,410.633964331952
21090,382.36,300.798636123314,410.380101032744
21150,395.408333333333,295.669714748685,410.132980470213
21210,391.678333333333,314.363619693947,409.897077767722
21270,395.887931034483,310.19918714584,409.672234998406
21330,404.591228070175,588.449262277607,409.456487155954
21390,397.258620689655,393.747071497902,409.251650903254
21450,394.803571428571,419.361803933946,409.059141255438
21510,411.34,427.681531114443,408.873952422622
21570,397.383050847458,363.629868825958,408.699279088638
21630,417.245,404.097401591384,408.534959014616
21690,406.645,269.345521203,408.380913307005
21750,421.926666666667,554.956651063414,408.236879944253
21810,404.622033898305,409.868433347911,408.102519350141
21870,398.8,386.624570116551,407.977631981799
21930,407.32,439.324655441985,407.860053276801
21990,381.05,382.687612013562,407.751895166039
22050,387.783333333333,587.760658613385,407.654626221866
22110,390.608333333333,521.783382210071,407.564620105955
22170,392.976666666667,537.231635749971,407.483534522334
22230,397.056666666667,364.8851912252,407.411230852494
22290,371.25593220339,262.071435192729,407.347526373557
22350,379.629310344828,536.590911170022,407.291305250258
22410,380.584745762712,295.350291009347,407.244308499308
22470,367.325,319.214123260178,407.205320460307
22530,364.485,311.129166984531,407.173635004476
22590,355.68275862069,571.789957442213,407.149731209197
22650,357.661666666667,454.77484624499,407.133458520792
22710,362.773333333333,354.288611784828,407.124344003626
22770,366.888333333333,351.178786309676,407.122191472488
22830,370.791071428571,405.338186322861,407.126948669438
22890,377.531034482759,333.792573663727,407.138700044676
22950,369.583333333333,346.243632064421,407.156986789912
23010,355.581034482759,441.577147458533,407.181832219491
23070,356.7,457.138748905934,407.213444028602
23130,361.34,525.086834899092,407.251603346312
23190,370.68,466.643907654917,407.296662150817
23250,363.688333333333,434.801661470457,407.34745393962
23310,365.305084745763,467.761644744139,407.405619706446
23370,358.780701754386,352.920378513375,407.470404268484
23430,352.685,399.429639195885,407.541831134817
23490,353.6,471.391496337501,407.6199330942
23550,352.736666666667,308.108158655273,407.70475038917
23610,360.691666666667,298.68040533574,407.796328947661
23670,358.42,407.834222802842,407.894718672139
23730,358.803333333333,508.31708995385,408.00171269033
23790,362.912280701754,450.561370716468,408.113993812277
23850,354.079310344828,109.100747584073,408.235209302105
23910,354.086666666667,390.195953113478,408.362631284337
23970,354.125423728814,367.165021026795,408.497261827471
24030,356.048214285714,501.505143348595,408.640383087588
24090,354.228571428571,332.50073697031,408.790964236195
24150,353.286440677966,458.790781408164,408.948946372741
24210,346.268965517241,487.736216332126,409.114346998951
24270,337.269491525424,393.700980287564,409.287172818947
24330,348.550877192982,405.359628483616,409.47042005548
24390,341.563636363636,467.337274018285,409.658182808799
24450,340.998333333333,574.061924642799,409.854929964498
24510,339.33275862069,409.139056056581,410.059111989331
24570,340.465,431.39366960874,410.272392600629
24630,345.995,341.944518043616,410.493071671431
24690,343.918333333333,466.267374109664,410.721046197001
24750,357.596666666667,373.555731945749,410.956193825972
24810,344.627586206897,409.167184286612,411.198372171693
24870,338.059322033898,357.530989229499,411.447418191534
24930,337.786666666667,382.735730998258,411.703147634175
24990,341.743333333333,482.028121434779,411.967450591969
25050,337.938333333333,435.401115531962,412.238096646162
25110,333.298333333333,380.260158292118,412.514829721515
25170,335.838333333333,457.453476599825,412.798214168168
25230,327.938333333333,395.237111129956,413.100857147488
25290,317.118644067797,416.024596459082,413.442019594185
25350,340.20350877193,353.364101217095,413.853514966763
25410,316.124137931035,410.239443183689,414.341768649736
25470,304.65,568.132550618669,414.918973530053
25530,304.121428571429,506.595318351035,415.58353274785
25590,310.853448275862,488.965396673849,416.265130944429
25650,316.373333333333,414.386271870023,416.821589381719
25710,309.906896551724,449.426785591837,417.22440885648
25770,318.340677966102,341.711959654043,417.660396325816
25830,340.907142857143,311.986471525327,418.256235341856
25890,328.258333333333,401.517490062072,418.802995405149
25950,324.598333333333,408.609370142554,419.134523244415
26010,326.575,414.203275860975,419.515422695595
26070,325.316666666667,335.531694138927,420.447701398696
26130,322.051666666667,420.963077620814,421.985243920392
26190,330.258333333333,432.687225259279,423.189616473874
26250,324.75,263.511778034548,423.671567433976
26310,321.770689655172,476.594989182154,423.700857033216
26370,308.516949152542,475.433899222461,423.420577782545
26430,315.453333333333,515.329631293043,423.047505176469
26490,331.45,431.966257438143,422.899656467356
26550,324.151785714286,412.123787699488,423.067544378078
26610,307.681034482759,362.350675947037,423.23737713232
26670,290.436666666667,325.88705371423,423.39821988244
26730,308.918965517241,415.507971644263,424.193909174756
26790,319.960344827586,362.257967214021,425.725799065878
26850,319.091525423729,407.950513341434,426.212354856218
26910,305.591525423729,358.135079202882,425.808313729138
26970,293.121666666667,391.137137690282,425.539896257524
27030,300.24,377.127814330087,426.506135217551
27090,306.217857142857,482.155005908002,428.493347465929
27150,299.223214285714,481.580725581104,429.05781964617
27210,299.687931034483,558.852899201679,429.023786801858
27270,286.233333333333,280.019342512282,429.096952425139
27330,310.195,477.753463885484,429.514380811193
27390,292.271666666667,411.284147502246,430.099291363316
27450,289.36724137931,423.356550817574,430.700950231177
27510,285.12,474.407229756824,431.351040820156
27570,287.769491525424,365.549814753401,432.566466148102
27630,304.445,447.127221173844,436.74819360705
27690,305.547368421053,407.136543645422,439.274519705158
27750,301.139655172414,584.651669916412,438.872955488173
27810,295.451666666667,318.384596164683,437.982089602325
27870,297.353333333333,349.747951362478,437.886225393169
27930,306.275,414.767483749648,439.657161739934
27990,289.953333333333,456.473586055133,442.648140470049
28050,311.113333333333,315.421963596485,445.371414458522
28110,322.901666666667,366.089485626296,447.760609486762
28170,292.113333333333,425.856523258681,449.829905584987
28230,288.279310344828,531.422055970681,451.598735404816
28290,283.91186440678,432.402881373536,453.108576909709
28350,282.823333333333,369.657643528423,454.414925883622
28410,276.278333333333,438.329640562445,455.499452741486
28470,274.186666666667,557.382319987185,456.392859188311
28530,275.996610169492,492.300532898373,457.134621311116
28590,280.581034482759,405.736931328395,457.727171239221
28650,287.344827586207,410.490645339329,458.192435000216
28710,290.117857142857,459.946342241528,458.538637422568
28770,292.918644067797,394.101385840276,458.780211000583
28830,295.188333333333,372.691837365126,458.927460080241
28890,296.268333333333,655.790228068809,458.990434087335
28950,295.29,551.142172101892,458.978535586522
29010,294.445,209.664967487077,458.900257552817
29070,291.248333333333,326.518148577073,458.763207785534
29130,283.138333333333,362.403966496807,458.57267070916
29190,290.538983050847,286.168006570257,458.338691805586
29250,331.518965517241,449.705726375281,458.066465774296
29310,349.981666666667,323.486395529751,457.759386924072
29370,406.698333333333,381.606115798435,457.425734685551
29430,424.77,509.660982971483,457.067955716391
29490,414.035,686.66264379426,456.694446470344
29550,408.586206896552,453.980201413667,456.306866445112
29610,401.912068965517,494.308292940425,455.909913813889
29670,392.542372881356,306.365256572581,455.511797894823
29730,400.137931034483,529.798619772378,455.109736268448
29790,454.426666666667,432.173025471708,454.710127729547
29850,461.063333333333,550.280671443101,454.317850605511
29910,482.995,527.733272233,453.927114823447
29970,469.977586206897,538.393930241197,453.542800959423
30030,482.889655172414,356.570396107634,453.166201738524
30090,457.867796610169,367.461031306047,452.795342210547
30150,473.910169491525,629.741437336841,452.438077268758
30210,464.237931034483,480.947660471836,452.089277141402
30270,454.171186440678,474.209049232153,451.753449131886
30330,476.455,515.617994197574,451.431837009226
30390,470.105,332.296581935684,451.125671032211
30450,467.063333333333,355.835926293634,450.833732906536
30510,463.201666666667,499.324444408523,450.560025467535
30570,456.656896551724,399.808443371245,450.303700917235
30630,451.878333333333,344.265114188368,450.06822781772
30690,457.531034482759,359.460325287469,449.851952671956
30750,448.006779661017,574.287510145065,449.657910846038
30810,458.703333333333,382.216164992577,449.481112215888
30870,447.451666666667,518.592462392267,449.32582450414
30930,480.455,638.340326988581,449.188751139607
30990,474.441666666667,389.553998904515,449.069637906862
31050,471.825862068966,524.476004901254,448.96932012601
31110,469.953448275862,319.164747471533,448.887309015982
31170,476.259322033898,400.765415004526,448.822600436236
31230,471.286206896552,385.600398649641,448.775936540379
31290,445.723728813559,596.660519100201,448.745715912451
31350,450.241666666667,522.714118773182,448.732529775335
31410,449.254237288136,471.587142264008,448.735923044393
31470,446.739285714286,542.826974283649,448.755450085579
31530,434.80701754386,424.204979919682,448.790983711481
31590,430.105,414.342557731505,448.842038464712
31650,427.966101694915,347.351714261201,448.908741525441
31710,438.506779661017,335.150245467436,448.989666715174
31770,419.928813559322,464.781513151814,449.085626260412
31830,399.815,582.72927041986,449.196543710186
31890,391.783333333333,407.8030871165,449.320289192404
31950,406.368333333333,557.62501561064,449.458435051205
32010,403.538333333333,429.22630991426,449.609740833187
32070,414.705,487.233456051927,449.77509606043
32130,420.675,401.675163494016,449.952773468744
32190,423.289285714286,437.695472742296,450.142343740344
32250,425.373214285714,482.694804289097,450.343377888729
32310,427.014285714286,493.144853171706,450.555446642681
32370,419.18,511.111187519046,450.781836944642
32430,427.481034482759,507.977685868069,451.01483702076
32490,428.24,415.284402295921,451.261588288015
32550,434.545614035088,520.438561243461,451.513758523389
32610,432.9,420.845804471804,451.779072149674
32670,437.216949152542,577.585546469292,452.053036070266
32730,439.808620689655,479.030020724641,452.335150645144
32790,433.251666666667,515.75774544009,452.624903343078
32850,435.503333333333,439.458993732357,452.921776121073
32910,434.323333333333,411.98130910658,453.225245127564
32970,429.824137931034,501.6588096067,453.539722620601
33030,423.706779661017,526.846754588532,453.854868921085
33090,422.245,492.657297372422,454.174993779005
33150,409.240677966102,320.77153263172,454.504709362795
33210,402.210344827586,461.494716128041,454.833190325141
33270,401.058333333333,411.930984726598,455.170268302295
33330,384.51,523.916266293385,455.504894919215
33390,376.17,393.551531225853,455.846979071914
33450,370.26,355.890340262397,456.185121011193
33510,369.167796610169,523.513784612794,456.529028229314
33570,377.943333333333,323.991544026692,456.866766098084
33630,385.03220338983,367.424657198945,457.207819394806
33690,388.213559322034,459.311620681637,457.540320239526
33750,386.14406779661,562.969683405925,457.870972987759
33810,380.585,428.11010752835,458.195865870965
33870,383.11,380.202407467246,458.511246864334
33930,376.824137931034,390.157132147514,458.818437976521
33990,375.823333333333,397.306513402536,459.116167970495
34050,373.986666666667,477.400803562216,459.403155318434
34110,376.308333333333,257.288243985169,459.67810938319
34170,371.056896551724,689.876908069166,459.939731728383
34230,360.527118644068,379.683581847111,460.182834753374
34290,357.715,403.418425644646,460.412300015908
34350,359.794827586207,519.482678956208,460.624789177312
34410,361.755357142857,528.554405473837,460.817470948519
34470,364.740350877193,379.855245509006,460.989406275667
34530,358.215517241379,549.696078102928,461.140868558904
34590,355.323333333333,526.652693519127,461.269883865517
34650,363.433898305085,710.273031363612,461.376608490981
34710,366.729310344828,459.73806270708,461.45986586438
34770,363.77,317.717697228378,461.518490384772
34830,363.128333333333,446.930332657864,461.551177459206
34890,362.633333333333,544.672998399209,461.557842660265
34950,362.965,460.056132862606,461.537420306654
35010,359.985,404.115922577599,461.489488968623
35070,360.005,461.74653093632,461.413776435902
35130,352.783050847458,311.947019781164,461.308950179413
35190,358.222413793103,329.518136118816,461.174085737916
35250,349.42,333.873736272956,461.011453282895
35310,344.503333333333,390.706623908506,460.817386738033
35370,346.595,478.406299274676,460.591672411926
35430,347.474137931034,467.664477377064,460.336563737598
35490,339.615,522.219524491756,460.05306570005
35550,334.435087719298,370.000815186717,459.742215095222
35610,338.450847457627,534.697851675848,459.398913932304
35670,341.110714285714,346.237362472265,459.032625427304
35730,342.655357142857,705.579261128327,458.638011154608
35790,354.64,489.643677074231,458.219241314235
35850,360.946666666667,402.950967163377,457.773263187562
35910,367.816666666667,432.086055317603,457.304811832637
35970,360.596610169492,482.674158985427,456.810329982499
36030,354.465,310.82556631032,456.290171580004
36090,358.620689655172,438.495391114281,455.755065448675
36150,354.439655172414,424.114706293183,455.190493254964
36210,344.55593220339,690.17946772579,454.610601449083
36270,352.238333333333,489.768413138872,454.002174139657
36330,365.708620689655,282.213170107316,453.37709180504
36390,365.818333333333,412.948108227634,452.730435743367
36450,371.483333333333,384.20143511074,452.069523887958
