"ts","Relative_CH_CorrectSphereArea_j"
154.653055555556,8.05182019680964
155.653055555556,8.05900223489471
156.653055555556,8.06436142931426
157.653055555556,8.06786348645565
158.653055555556,8.06952632490205
159.653055555556,8.06936853051168
160.653055555556,8.06740868914277
161.653055555556,8.06366538665356
162.653055555556,8.05815720890227
163.653055555556,8.05090274174714
164.653055555556,8.0419205710464
165.653055555556,8.03122928265827
166.653055555556,8.01884746244099
167.653055555556,8.00479369625279
168.653055555556,7.9890865699519
169.653055555556,7.97174466939656
170.653055555556,7.95278658044499
171.653055555556,7.93223088895542
172.653055555556,7.91009618078608
173.653055555556,7.88640104179521
174.653055555556,7.86116405784104
175.653055555556,7.8344038147818
176.653055555556,7.80613889847571
177.653055555556,7.77638789478102
178.653055555556,7.74516938955594
179.653055555556,7.71250196865872
180.653055555556,7.67840421794758
181.653055555556,7.64289472328075
182.653055555556,7.60599207051647
183.653055555556,7.56771484551297
184.653055555556,7.52808163412847
185.653055555556,7.48711102222121
186.653055555556,7.444820720978
187.653055555556,7.40121945554378
188.653055555556,7.35631066961276
189.653055555556,7.31009773938188
190.653055555556,7.26258404104808
191.653055555556,7.21377295080828
192.653055555556,7.16366903197962
193.653055555556,7.11228896143491
194.653055555556,7.05965649838083
195.653055555556,7.00579549111165
196.653055555556,6.95072978792164
197.653055555556,6.89448323710508
198.653055555556,6.83707968695625
199.653055555556,6.77854298576942
200.653055555556,6.71889698183888
201.653055555556,6.65816552345889
202.653055555556,6.59637245892374
203.653055555556,6.5335416365277
204.653055555556,6.46969690456504
205.653055555556,6.40486211133005
206.653055555556,6.339061105117
207.653055555556,6.27231773422017
208.653055555556,6.20465584693383
209.653055555556,6.13609929155226
210.653055555556,6.06667191636974
211.653055555556,5.99639756968054
212.653055555556,5.92530009977894
213.653055555556,5.85340335495922
214.653055555556,5.78073118351565
215.653055555556,5.70730743374252
216.653055555556,5.63315595393408
217.653055555556,5.55830059238464
218.653055555556,5.48276519738845
219.653055555556,5.4065736172398
220.653055555556,5.32974970023296
221.653055555556,5.25231729466221
222.653055555556,5.17430024882182
223.653055555556,5.09572241100608
224.653055555556,5.01660762950926
225.653055555556,4.93697975262563
226.653055555556,4.85686262864948
227.653055555556,4.77628010587508
228.653055555556,4.6952560325967
229.653055555556,4.61381425710862
230.653055555556,4.53197862770512
231.653055555556,4.44977299268048
232.653055555556,4.36722120032897
233.653055555556,4.28434709894487
234.653055555556,4.20117453682245
235.653055555556,4.11772808131074
236.653055555556,4.03403968705401
237.653055555556,3.95014565050094
238.653055555556,3.86608232358872
239.653055555556,3.78188605825454
240.653055555556,3.69759516751304
241.653055555556,3.61326797551246
242.653055555556,3.52897450614737
243.653055555556,3.44478493048167
244.653055555556,3.36076941957927
245.653055555556,3.27699814450411
246.653055555556,3.19354127632008
247.653055555556,3.11046898609109
248.653055555556,3.02785144488107
249.653055555556,2.94575882375393
250.653055555556,2.86426129377358
251.653055555556,2.78342902600393
252.653055555556,2.7033321915089
253.653055555556,2.6240409613524
254.653055555556,2.54562550659835
255.653055555556,2.46815599831065
256.653055555556,2.39170260755323
257.653055555556,2.31633550538999
258.653055555556,2.24212486288485
259.653055555556,2.16914085110172
260.653055555556,2.09745364110452
261.653055555556,2.02713340395716
262.653055555556,1.95825031072356
263.653055555556,1.89087453246762
264.653055555556,1.82507624025326
265.653055555556,1.76092560514439
266.653055555556,1.69849279820493
267.653055555556,1.63784799049879
268.653055555556,1.57906135308989
269.653055555556,1.52220305704214
270.653055555556,1.46734327341944
271.653055555556,1.41455217328573
272.653055555556,1.3638999277049
273.653055555556,1.31545670774087
274.653055555556,1.26929268445756
275.653055555556,1.22547802891888
276.653055555556,1.18408291218875
277.653055555556,1.14517750533107
278.653055555556,1.10883197940976
279.653055555556,1.07511650548874
280.653055555556,1.04410125463191
281.653055555556,1.01585639790319
282.653055555556,0.990449547124333
283.653055555556,0.96791685085878
284.653055555556,0.948273315107335
285.653055555556,0.931533553574672
286.653055555556,0.917709419807876
287.653055555556,0.906772007552249
288.653055555556,0.898661307653753
289.653055555556,0.893316526555728
290.653055555556,0.890676870701517
291.653055555556,0.890681546534458
292.653055555556,0.893269760497891
293.653055555556,0.898380719035158
294.653055555556,0.905953628589598
295.653055555556,0.915927695604552
296.653055555556,0.928242126523358
297.653055555556,0.942836127789359
298.653055555556,0.959648905845895
299.653055555556,0.978619667136304
300.653055555556,0.999687618103929
301.653055555556,1.02279196519211
302.653055555556,1.04787191484418
303.653055555556,1.07486667350349
304.653055555556,1.10371544761338
305.653055555556,1.13435744361718
306.653055555556,1.16673186795824
307.653055555556,1.20077792707989
308.653055555556,1.23643482742548
309.653055555556,1.27364177543835
310.653055555556,1.31233797756183
311.653055555556,1.35246264023927
312.653055555556,1.39395496991401
313.653055555556,1.43675417302938
314.653055555556,1.48079945602874
315.653055555556,1.52603002535541
316.653055555556,1.57238508745274
317.653055555556,1.61980384876407
318.653055555556,1.66822551573274
319.653055555556,1.71758929480208
320.653055555556,1.76783439241545
321.653055555556,1.81890001501618
322.653055555556,1.8707253690476
323.653055555556,1.92324966095307
324.653055555556,1.97641209717591
325.653055555556,2.03015188415948
326.653055555556,2.08440822834711
327.653055555556,2.13912033618213
328.653055555556,2.1942274141079
329.653055555556,2.24966866856776
330.653055555556,2.30538330600503
331.653055555556,2.36131053286306
332.653055555556,2.41758255702639
333.653055555556,2.4763144098534
334.653055555556,2.54078650615928
335.653055555556,2.61411607991763
336.653055555556,2.69760326555742
337.653055555556,2.79148580873597
338.653055555556,2.89564487275963
339.653055555556,3.0044733635015
340.653055555556,3.10766911242888
341.653055555556,3.18526517602525
342.653055555556,3.24372841947113
343.653055555556,3.31151298270848
344.653055555556,3.40004048098695
345.653055555556,3.48264640137994
346.653055555556,3.53336911211684
347.653055555556,3.57501608154489
348.653055555556,3.66387168583447
349.653055555556,3.82412857625575
350.653055555556,4.00315905955796
351.653055555556,4.13405119893257
352.653055555556,4.20140272128318
353.653055555556,4.21240743361848
354.653055555556,4.17377786758481
355.653055555556,4.11757792259516
356.653055555556,4.09633763846167
357.653055555556,4.11942270852402
358.653055555556,4.14247005337972
359.653055555556,4.1594558507356
360.653055555556,4.23252102289341
361.653055555556,4.39515803416567
362.653055555556,4.54070444250346
363.653055555556,4.53697702235526
364.653055555556,4.44733384958761
365.653055555556,4.45566564234502
366.653055555556,4.62647588756638
367.653055555556,4.81585249541967
368.653055555556,4.89229800363775
369.653055555556,4.88703243169477
370.653055555556,4.88741639773172
371.653055555556,4.92805985582313
372.653055555556,4.9888975079765
373.653055555556,5.05305080184876
374.653055555556,5.11498106682396
375.653055555556,5.18544408288018
376.653055555556,5.31397137333524
377.653055555556,5.55388995410015
378.653055555556,5.84693875741403
379.653055555556,6.01883391089672
380.653055555556,5.98056906035644
381.653055555556,5.8712241465156
382.653055555556,5.87147055302795
383.653055555556,6.00795250283065
384.653055555556,6.20013615842789
385.653055555556,6.38775157983782
386.653055555556,6.5611175516004
387.653055555556,6.72069703750002
388.653055555556,6.86695963539848
389.653055555556,7.00037494315762
390.653055555556,7.12141255863926
391.653055555556,7.23054207970524
392.653055555556,7.32823310421737
393.653055555556,7.41495523003749
394.653055555556,7.49117805502743
395.653055555556,7.557371177049
396.653055555556,7.61400419396404
397.653055555556,7.66154670363437
398.653055555556,7.70046830392182
399.653055555556,7.73123859268823
400.653055555556,7.7543271677954
401.653055555556,7.77020362710518
402.653055555556,7.77933756847939
403.653055555556,7.78219858977985
404.653055555556,7.7792562888684
405.653055555556,7.77098026360686
406.653055555556,7.75784011185705
407.653055555556,7.74030543148081
408.653055555556,7.71884582033996
409.653055555556,7.69393087629633
410.653055555556,7.66603019721174
411.653055555556,7.63561338094802
412.653055555556,7.60315002536701
413.653055555556,7.56910972833052
414.653055555556,7.53396208770039
415.653055555556,7.49817670133843
416.653055555556,7.46220428827287
417.653055555556,7.42630292502965
418.653055555556,7.390618057414
419.653055555556,7.35529371446616
420.653055555556,7.32047392522639
421.653055555556,7.28630271873492
422.653055555556,7.25292412403201
423.653055555556,7.22048217015789
424.653055555556,7.18912088615282
425.653055555556,7.15898430105705
426.653055555556,7.13021644391081
427.653055555556,7.10296134375436
428.653055555556,7.07736302962793
429.653055555556,7.05356553057178
430.653055555556,7.03170228949259
431.653055555556,7.01179799138313
432.653055555556,6.99381339992631
433.653055555556,6.97770846188675
434.653055555556,6.96344312402909
435.653055555556,6.95097733311794
436.653055555556,6.94027103591795
437.653055555556,6.93128417919374
438.653055555556,6.92397670970993
439.653055555556,6.91830857423115
440.653055555556,6.91423971952204
441.653055555556,6.91173009234722
442.653055555556,6.91073963947131
443.653055555556,6.91122830765896
444.653055555556,6.91315604367478
445.653055555556,6.9164827942834
446.653055555556,6.92116850624945
447.653055555556,6.92717312633757
448.653055555556,6.93445660131237
449.653055555556,6.94297887793848
450.653055555556,6.95269990298055
451.653055555556,6.96357962320318
452.653055555556,6.97557798537101
453.653055555556,6.98865493624868
454.653055555556,7.0027704226008
455.653055555556,7.017884391192
456.653055555556,7.03395678878692
457.653055555556,7.05094756215018
458.653055555556,7.06881665804641
459.653055555556,7.08752402324024
460.653055555556,7.10702960449629
461.653055555556,7.1272933485792
462.653055555556,7.14827520225359
463.653055555556,7.16993511228409
464.653055555556,7.19223284818484
465.653055555556,7.21512637077899
466.653055555556,7.23857258341705
467.653055555556,7.26252837614775
468.653055555556,7.2869506390198
469.653055555556,7.31179626208195
470.653055555556,7.33702213538291
471.653055555556,7.36258514897142
472.653055555556,7.38844219289619
473.653055555556,7.41455015720596
474.653055555556,7.44086593194946
475.653055555556,7.46734640717541
476.653055555556,7.49394847293253
477.653055555556,7.52062901926955
478.653055555556,7.5473426059788
479.653055555556,7.57401985268365
480.653055555556,7.60057730842722
481.653055555556,7.62693134242977
482.653055555556,7.65299832391152
483.653055555556,7.67869462209272
484.653055555556,7.70393660619361
485.653055555556,7.72864064543442
486.653055555556,7.7527231090354
487.653055555556,7.7761003662168
488.653055555556,7.79868878619883
489.653055555556,7.82040473820176
490.653055555556,7.84116459144581
491.653055555556,7.86088471515123
492.653055555556,7.87948147853826
493.653055555556,7.89687125082713
494.653055555556,7.9129704012381
495.653055555556,7.92769529899139
496.653055555556,7.94096231330725
497.653055555556,7.95268781340591
498.653055555556,7.96278816850763
499.653055555556,7.97117974783263
500.653055555556,7.97777892060116
501.653055555556,7.98250205603346
502.653055555556,7.98526552334976
503.653055555556,7.98598569177032
504.653055555556,7.98457893051536
505.653055555556,7.98096160880513
506.653055555556,7.97505009585986
507.653055555556,7.96676076089981
508.653055555556,7.9560099731452
509.653055555556,7.94271410181628
510.653055555556,7.92678951613329
511.653055555556,7.9081572049037
512.653055555556,7.88678529590878
513.653055555556,7.86266947728919
514.653055555556,7.83580578386322
515.653055555556,7.80619025044916
516.653055555556,7.77381891186531
517.653055555556,7.73868780292995
518.653055555556,7.70079295846139
519.653055555556,7.6601304132779
520.653055555556,7.61669620219779
521.653055555556,7.57048636003934
522.653055555556,7.52149692162085
523.653055555556,7.4697239217606
524.653055555556,7.4151633952769
525.653055555556,7.35781137698802
526.653055555556,7.29766390171226
527.653055555556,7.23472505913102
528.653055555556,7.16908169152861
529.653055555556,7.10086927815362
530.653055555556,7.03022391983805
531.653055555556,6.9572817174139
532.653055555556,6.88217877171314
533.653055555556,6.80505118356779
534.653055555556,6.72603505380984
535.653055555556,6.64526648327127
536.653055555556,6.56288157278409
537.653055555556,6.47901642318029
538.653055555556,6.39380713529187
539.653055555556,6.30738980995081
540.653055555556,6.21990054798911
541.653055555556,6.13147545023877
542.653055555556,6.04225061753179
543.653055555556,5.95236215070015
544.653055555556,5.86194615057585
545.653055555556,5.77113871799089
546.653055555556,5.68007595377726
547.653055555556,5.58889395876695
548.653055555556,5.49772883379196
549.653055555556,5.40671667968429
550.653055555556,5.31599359727592
551.653055555556,5.22569568739886
552.653055555556,5.1359590508851
553.653055555556,5.04691978856662
554.653055555556,4.95871400127544
555.653055555556,4.87147778984353
556.653055555556,4.7853472551029
557.653055555556,4.70045849788554
558.653055555556,4.61694761902344
559.653055555556,4.53494904380873
560.653055555556,4.45457674583239
561.653055555556,4.37593102654833
562.653055555556,4.29911193709561
563.653055555556,4.22421952861329
564.653055555556,4.15135385224044
565.653055555556,4.08061495911613
566.653055555556,4.01210290037943
567.653055555556,3.94591772716939
568.653055555556,3.88215949062509
569.653055555556,3.82092824188559
570.653055555556,3.76232403208996
571.653055555556,3.70644691237726
572.653055555556,3.65339693388655
573.653055555556,3.60327414775692
574.653055555556,3.55617325165147
575.653055555556,3.51212312773582
576.653055555556,3.47110843172372
577.653055555556,3.43311299871571
578.653055555556,3.39812066381234
579.653055555556,3.36611526211416
580.653055555556,3.33708062872171
581.653055555556,3.31100059873555
582.653055555556,3.28785900725622
583.653055555556,3.26763968938427
584.653055555556,3.25032648022024
585.653055555556,3.23590321486469
586.653055555556,3.22435372841816
587.653055555556,3.2156618559812
588.653055555556,3.20981143265436
589.653055555556,3.20678629353818
590.653055555556,3.20657027373322
591.653055555556,3.20914720834002
592.653055555556,3.21450093245913
593.653055555556,3.2226152811911
594.653055555556,3.23347408963648
595.653055555556,3.2470611928958
596.653055555556,3.26336042606963
597.653055555556,3.28235562425851
598.653055555556,3.30403062256299
599.653055555556,3.3283692560836
600.653055555556,3.35535535992092
601.653055555556,3.38497276917547
602.653055555556,3.41720531894781
603.653055555556,3.45203684433848
604.653055555556,3.48945118044804
605.653055555556,3.52943216237704
606.653055555556,3.57196362522601
607.653055555556,3.61702495452745
608.653055555556,3.66455013174158
609.653055555556,3.71444659229999
610.653055555556,3.76662143771574
611.653055555556,3.82098176950192
612.653055555556,3.87743468917157
613.653055555556,3.93588729823776
614.653055555556,3.99624669821357
615.653055555556,4.05841999061207
616.653055555556,4.12231427694631
617.653055555556,4.18783665872935
618.653055555556,4.25489423747429
619.653055555556,4.32339411469417
620.653055555556,4.39324339190205
621.653055555556,4.46434917061103
622.653055555556,4.53661855233415
623.653055555556,4.60995874850592
624.653055555556,4.68427832193225
625.653055555556,4.75948674350853
626.653055555556,4.83549350097959
627.653055555556,4.91220808209025
628.653055555556,4.98953997458534
629.653055555556,5.06739866620966
630.653055555556,5.14569364470806
631.653055555556,5.22433439782534
632.653055555556,5.30323041330634
633.653055555556,5.38229117889588
634.653055555556,5.46142618233877
635.653055555556,5.54054491137983
636.653055555556,5.61955685376391
637.653055555556,5.69837149723581
638.653055555556,5.77689832954036
639.653055555556,5.85504683842238
640.653055555556,5.93272651162669
641.653055555556,6.00984683689812
642.653055555556,6.08631730198149
643.653055555556,6.16204739462162
644.653055555556,6.23694660256333
645.653055555556,6.31092441355145
646.653055555556,6.38389031533079
647.653055555556,6.45575379564619
648.653055555556,6.52642434224247
649.653055555556,6.59581144286443
650.653055555556,6.66382932441971
651.653055555556,6.73045006021031
652.653055555556,6.7956843943477
653.653055555556,6.85954377894358
654.653055555556,6.9220396661097
655.653055555556,6.98318350795778
656.653055555556,7.04298675659953
657.653055555556,7.10146086414669
658.653055555556,7.15861728271098
659.653055555556,7.21446746440413
660.653055555556,7.26902286133786
661.653055555556,7.3222949256239
662.653055555556,7.37429510937398
663.653055555556,7.42503486469982
664.653055555556,7.47452564371314
665.653055555556,7.52278088986195
666.653055555556,7.56983852803193
667.653055555556,7.61575293405366
668.653055555556,7.66057878900184
669.653055555556,7.70437077395114
670.653055555556,7.74718356997623
671.653055555556,7.7890718581518
672.653055555556,7.83009031955253
673.653055555556,7.87029363525309
674.653055555556,7.90973648632817
675.653055555556,7.94847355385244
676.653055555556,7.98655951890058
677.653055555556,8.02404906254726
678.653055555556,8.06099686586719
679.653055555556,8.09745760993501
680.653055555556,8.13348597582542
681.653055555556,8.16913664461309
682.653055555556,8.20446429737271
683.653055555556,8.23952361517894
684.653055555556,8.27436927910649
685.653055555556,8.30905597023
686.653055555556,8.34363836962418
687.653055555556,8.37817115836369
688.653055555556,8.41270901752321
689.653055555556,8.44730662817743
690.653055555556,8.48201867140103
691.653055555556,8.51689982826867
692.653055555556,8.55200477985505
693.653055555556,8.58738743933775
694.653055555556,8.62304387860575
695.653055555556,8.65887300184999
696.653055555556,8.69476441037548
697.653055555556,8.73060770548716
698.653055555556,8.76629248849002
699.653055555556,8.80170836068904
700.653055555556,8.83674492338919
701.653055555556,8.87129177789545
702.653055555556,8.90523852551279
703.653055555556,8.93847476754618
704.653055555556,8.97089010530061
705.653055555556,9.00237414008105
706.653055555556,9.03281647319248
707.653055555556,9.06210670593986
708.653055555556,9.09013443962819
709.653055555556,9.11678927556242
710.653055555556,9.14196081504754
711.653055555556,9.16553865938852
712.653055555556,9.18741240989035
713.653055555556,9.20747166785798
714.653055555556,9.22560590653796
715.653055555556,9.24168918913651
716.653055555556,9.2555656958951
717.653055555556,9.2670761800524
718.653055555556,9.27606139484708
719.653055555556,9.2823620935178
720.653055555556,9.28581902930323
721.653055555556,9.28627295544204
722.653055555556,9.2835646251729
723.653055555556,9.27753479173447
724.653055555556,9.26802420836541
725.653055555556,9.25487362830442
726.653055555556,9.23792380479013
727.653055555556,9.21701549106123
728.653055555556,9.19198944035638
729.653055555556,9.16268640591425
730.653055555556,9.1289471409735
731.653055555556,9.09061239877281
732.653055555556,9.04752293255083
733.653055555556,8.99951949554625
734.653055555556,8.94644284099773
735.653055555556,8.88813372214391
736.653055555556,8.8244328922235
737.653055555556,8.75518110447515
738.653055555556,8.68021911213751
739.653055555556,8.59938766844927
740.653055555556,8.51252752664909
741.653055555556,8.41978940974525
742.653055555556,8.323992131977
743.653055555556,8.22931576320502
744.653055555556,8.13995125480039
745.653055555556,8.06008955813424
746.653055555556,7.99372075629256
747.653055555556,7.94319721554339
748.653055555556,7.90947618011264
749.653055555556,7.89331380102407
750.653055555556,7.89705816541284
751.653055555556,7.92518899474019
752.653055555556,7.97096191705183
753.653055555556,8.01983875547937
754.653055555556,8.05588453566601
755.653055555556,8.06191371145121
756.653055555556,8.02099670372662
757.653055555556,7.92802064682298
758.653055555556,7.79308899522849
759.653055555556,7.62730876677417
760.653055555556,7.44178147537074
761.653055555556,7.24754145387632
762.653055555556,7.05557812404073
763.653055555556,6.87688008536379
764.653055555556,6.72060523683932
765.653055555556,6.58748676377715
766.653055555556,6.47583596297113
767.653055555556,6.38396391647981
768.653055555556,6.31018170636178
769.653055555556,6.25280041467563
770.653055555556,6.21013112347995
771.653055555556,6.18048491483332
772.653055555556,6.16217287079432
773.653055555556,6.15350607342153
774.653055555556,6.15279560477356
775.653055555556,6.15835254690896
776.653055555556,6.16848798188633
777.653055555556,6.18151113583052
778.653055555556,6.1957782532248
779.653055555556,6.21060378987595
780.653055555556,6.22596160008472
781.653055555556,6.24183762897693
782.653055555556,6.25821782167837
783.653055555556,6.27508812331487
784.653055555556,6.29243447901223
785.653055555556,6.31024283389626
786.653055555556,6.32849913309276
787.653055555556,6.34718932172756
788.653055555556,6.36629934492646
789.653055555556,6.38581514781527
790.653055555556,6.40572267551979
791.653055555556,6.42600787316584
792.653055555556,6.44665668587924
793.653055555556,6.46765505878578
794.653055555556,6.48898893701127
795.653055555556,6.51064426568154
796.653055555556,6.53260698992238
797.653055555556,6.55486305485961
798.653055555556,6.57739840561904
799.653055555556,6.60019898732647
800.653055555556,6.62325073886628
801.653055555556,6.64653162325259
802.653055555556,6.66999600039376
803.653055555556,6.69359388480929
804.653055555556,6.71727529101866
805.653055555556,6.74099023354137
806.653055555556,6.7646887268969
807.653055555556,6.78832078560474
808.653055555556,6.81183642418438
809.653055555556,6.83518565715532
810.653055555556,6.85831849903704
811.653055555556,6.88118496434904
812.653055555556,6.9037350676108
813.653055555556,6.92591882334181
814.653055555556,6.94768624606156
815.653055555556,6.96898735028955
816.653055555556,6.98977215054526
817.653055555556,7.00999066134819
818.653055555556,7.02959289721781
819.653055555556,7.04852887267363
820.653055555556,7.06674860223514
821.653055555556,7.08420210042181
822.653055555556,7.10083938175315
823.653055555556,7.11661046074864
824.653055555556,7.13146535192777
825.653055555556,7.14535406981004
826.653055555556,7.15822662891493
827.653055555556,7.17003304376193
828.653055555556,7.18072332887054
829.653055555556,7.19024749876023
830.653055555556,7.19855556795051
831.653055555556,7.20559755096087
832.653055555556,7.21132346231078
833.653055555556,7.21568331651975
834.653055555556,7.21862712810726
835.653055555556,7.2201049115928
836.653055555556,7.22006668149586
837.653055555556,7.21846245233594
838.653055555556,7.21524223863252
839.653055555556,7.21035624265036
840.653055555556,7.20375695827988
841.653055555556,7.19539841138284
842.653055555556,7.18523465586892
843.653055555556,7.17321974564784
844.653055555556,7.15930773462926
845.653055555556,7.1434526767229
846.653055555556,7.12560862583843
847.653055555556,7.10573421632429
848.653055555556,7.08384439432659
849.653055555556,7.05999194618265
850.653055555556,7.03423036034718
851.653055555556,7.00661312527486
852.653055555556,6.9771937294204
853.653055555556,6.94602566123848
854.653055555556,6.91316240918381
855.653055555556,6.87865746171108
856.653055555556,6.84256430727499
857.653055555556,6.80493643433023
858.653055555556,6.76582733133151
859.653055555556,6.72529048673351
860.653055555556,6.68337938899093
861.653055555556,6.64014752655847
862.653055555556,6.59564838789082
863.653055555556,6.54993546144269
864.653055555556,6.50306223566876
865.653055555556,6.45508219902373
866.653055555556,6.4060488399623
867.653055555556,6.35601564693916
868.653055555556,6.30503610840902
869.653055555556,6.25316371282656
870.653055555556,6.20045194864649
871.653055555556,6.14695430432349
872.653055555556,6.09272426831227
873.653055555556,6.03781532906752
874.653055555556,5.98228097504393
875.653055555556,5.92617469469621
876.653055555556,5.86954997647905
877.653055555556,5.81246030884715
878.653055555556,5.75495918025519
879.653055555556,5.69710007915788
880.653055555556,5.63893649400992
881.653055555556,5.580521913266
882.653055555556,5.52190982538081
883.653055555556,5.46315371880905
884.653055555556,5.40430708200542
885.653055555556,5.34542340342461
886.653055555556,5.28655617152132
887.653055555556,5.22775887475025
888.653055555556,5.1690850015661
889.653055555556,5.11058804042354
890.653055555556,5.0523214797773
891.653055555556,4.99433880808205
892.653055555556,4.9366935137925
893.653055555556,4.87943908536334
894.653055555556,4.82262711958365
895.653055555556,4.7662859571533
896.653055555556,4.7104283112323
897.653055555556,4.65506660501474
898.653055555556,4.60021326169468
899.653055555556,4.5458807044662
900.653055555556,4.49208135652335
901.653055555556,4.43882764106021
902.653055555556,4.38613198127086
903.653055555556,4.33400680034935
904.653055555556,4.28246452148976
905.653055555556,4.23151756788616
906.653055555556,4.18117836273262
907.653055555556,4.1314593292232
908.653055555556,4.08237289055198
909.653055555556,4.03393146991303
910.653055555556,3.98614749050041
911.653055555556,3.9390333755082
912.653055555556,3.89260154813047
913.653055555556,3.84686443156128
914.653055555556,3.8018344489947
915.653055555556,3.75752402362481
916.653055555556,3.71394557864567
917.653055555556,3.67111153725135
918.653055555556,3.62903432263593
919.653055555556,3.58772635799346
920.653055555556,3.54720006651803
921.653055555556,3.5074678714037
922.653055555556,3.46854219584454
923.653055555556,3.43043546303462
924.653055555556,3.39316009616801
925.653055555556,3.35672851843878
926.653055555556,3.321153153041
927.653055555556,3.28644642316873
928.653055555556,3.25262075201605
929.653055555556,3.21968856277703
930.653055555556,3.18766227864574
931.653055555556,3.15655432281624
932.653055555556,3.12637711848261
933.653055555556,3.09714308883892
934.653055555556,3.06886465707922
935.653055555556,3.04155424639761
936.653055555556,3.01522427998814
937.653055555556,2.98988718104487
938.653055555556,2.9655553727619
939.653055555556,2.94224127833328
940.653055555556,2.91995732095307
941.653055555556,2.89871592381536
942.653055555556,2.87852951011421
943.653055555556,2.85940939069253
944.653055555556,2.84135320117616
945.653055555556,2.82434938776977
946.653055555556,2.80838622617007
947.653055555556,2.7934519920738
948.653055555556,2.7795349611777
949.653055555556,2.76662340917849
950.653055555556,2.7547056117729
951.653055555556,2.74376984465766
952.653055555556,2.73380438352951
